"","ACARTIA HUDSONICA","ACARTIA LONGIREMIS","AEQUOREA VICTORIA","AETIDEUS","Aglantha digitale","AGLANTHA DIGITALE","ALIENACANTHOMYSIS MACROPSIS","AMPHIPODA","ANTHOATHECATA","Anthozoa","ASCIDIACEA","AXIIDAE","BARNACLES","BIVALVIA","BRADYIDIUS SAANICHI","BRYOZOA","CALANUS MARSHALLAE","CALANUS PACIFICUS","CALLIOPIUS PACIFICUS","CANCER PRODUCTUS","Cancridae Lg","Cancridae Sm","CANDACIA COLUMBIAE","CARIDEA","CENTROPAGES ABDOMINALIS","CHAETOGNATHA","CHIRIDIUS GRACILIS","CLIONE LIMACINA","Clytia gregaria","CLYTIA GREGARIA","COPEPODA","CRANGONIDAE","CUMACEA","CYPHOCARIS CHALLENGERI","DITRICHOCORYCAEUS ANGLICUS","ECHINODERMATA","EPILABIDOCERA LONGIPEDATA","EUCALANUS BUNGII","EUPHAUSIA PACIFICA","EUPHAUSIIDAE","EUPHYSA","EUTONINA INDICANS","EVADNE","FABIA SUBQUADRATA","FISH","Forage FISH","FRITILLARIA","GALATHEIDAE","GAMMARIDEA","GASTROPODA","GLEBOCARCINUS OREGONENSIS","HARPACTICOIDA","HEMIGRAPSUS","HIPPOLYTIDAE","HYDROID","HYPERIA","HYPERIIDEA","HYPEROCHE","ISOPODA","LEPTOTHECATA","LEUCKARTIARA","LIMACINA HELICINA","LITTORINA","LOPHOPANOPEUS BELLUS","METACARCINUS GRACILIS","METACARCINUS MAGISTER","METRIDIA PACIFICA","MICROCALANUS","Mitrocoma cellularia","MONOTHULA SUBTILIS","Muggiaea atlantica","MUGGIAEA ATLANTICA","MYSIDACEA","Nanomia bijuga","Nemertea","NEOCALANUS CRISTATUS","NEOCALANUS PLUMCHRUS","NEOMYSIS","NEOTRYPAEA CALIFORNIENSIS","NOCTILUCA","OBELIA","OCTOPODA","OIKOPLEURA","OITHONA ATLANTICA","OITHONA SIMILIS","OREGONIA GRACILIS","OSTRACODA","OWENIIDAE","PACIFACANTHOMYSIS NEPHROPHTHALMA","PAGURIDAE","PANDALIDAE","PARACALANUS","PARAEUCHAETA ELONGATA","PASIPHAEA PACIFICA","PETROLISTHES","PHORONIDA","PINNIXA","PINNOTHERES","PLATYHELMINTHES","Pleurobrachia bachei","PLEUROBRACHIA BACHEI","PODON","POLYCHAETA","PROBOSCIDACTYLA FLAVICIRRATA","PSEUDOCALANUS","PSEUDOCALANUS Lg","PSEUDOCALANUS MIMUS","PSEUDOCALANUS MINUTUS","PSEUDOCALANUS MOULTONI","PSEUDOCALANUS NEWMANI","PSEUDOCALANUS Sm","PUGETTIA","RATHKEA","SARSIA","SCOLECITHRICELLA MINOR","THEMISTO PACIFICA","THYSANOESSA","THYSANOESSA RASCHII","THYSANOESSA SPINIFERA","TORTANUS","TORTANUS DISCAUDATUS","TRICONIA BOREALIS","TRICONIA MINUTA","UNKNOWN","XENACANTHOMYSIS PSEUDOMACROPSIS","Cluster"
"P22-2019-JUL",0,0.202120541644856,0,0,0,0.00745563122785585,0,0,0,0,0,0,0.0987884201622283,0.037286449915508,0,0,0.0386900587443632,0.231867922978844,0,0.00962523795910546,0,0,0,0,0.037286449915508,0.0974820104753338,0,0,0.00527190295385752,0,0.037286449915508,0.0121751828004329,0.037286449915508,0,0.231867922996176,0,0.0925278159266137,0.00372778969450866,0.0528750524831,0.100194419200898,0,0,0.0527432360933605,0.0214161089647475,0.00372778969450866,0,0,0,0,0,0.0105439524856552,0,0,0.0824991571459048,0,0,0,0,0,0,0,0,0,0.0319282343345736,0.0103219416831062,0,0.105633914609954,0.037286449915508,0,0,0,0,0,0,0,0.00372778969450866,0.00962523795910546,0.0121751828004329,0.0667340967992718,0,0,0,0.123953682221537,0,0.0646120089202159,0,0,0,0,0,0.00645675109981304,0.191243921223444,0.00527190295385752,0,0,0,0.0419671097238577,0,0,0,0.037286449915508,0,0.037286449915508,0,0.219114234444675,0.0987884201595954,0.0987884201622283,0,0.300380247914996,0.75646834867813,0.290400832609765,0,0,0,0.037286449915508,0.0765624499110463,0,0.00962523795910546,0.00372778969450866,0,0.0527432360933605,0,0,0,0.00527190295385752,3
"P22-2020-JUL",0,0.152964514747208,0,0,0.00417280085099452,0,0.0051106238743184,0,0,0,0,0,0.181712171749614,0,0,0.0482018766150318,0,0.105243897213471,0,0,0,0,0,0,0.0152374598090597,0.113219984479119,0,0,0.00295061152634591,0,0.0965162041837313,0.00885193725735144,0.00295061152634591,0.00885193725735144,0.336650493358268,0,0.129742571756026,0.00417280085099452,0.0155205553236399,0.068194196967146,0,0,0,0.0316011058496535,0.00295061152634591,0,0.199995050095932,0,0,0,0.0487415563924668,0,0,0.0278916676515607,0,0,0,0,0,0.068194196967146,0,0.0482018766150318,0,0.0152374598090597,0,0,0.0698809713136292,0,0.00417280085099452,0,0,0,0,0,0,0,0.00295061152634591,0.010221381219421,0.058319474836817,0.068194196967146,0,0,0.167696438237725,0.0482018766150318,0.174613011513378,0,0,0,0,0,0.0497839709238822,0.289064572384716,0,0,0,0,0,0,0,0.00295061152634591,0,0.0482018766150318,0.068194196967146,0,0.672143067969122,0.0482018766150318,0,0,0.36192251261178,0.107950481401761,0.174613013059445,0,0,0,0.0152374598090597,0.0485623274429362,0,0.00295061152634591,0.00834567438297785,0,0.0520673415742485,0,0,0,0,3
"P22-2017-JUL",0.0434360274458293,0.0869542768506592,0,0,0,0.0113787847476002,0,0,0.0434360274458293,0,0.0614471660049822,0,0.424582925878377,0,0,0,0,0.130638381652802,0,0,0,0,0,0.0224250951289483,0,0.0447209717487625,0,0,0,0.00194190867608402,0.150992590315728,0.0112118427112885,0,0,0.200323425615809,0.0614471660049822,0.075280836815635,0,0,0.130638381652802,0,0,0.075280836815635,0.0194202950707229,0,0,0.27097757548977,0,0,0,0.00726601624669014,0,0,0.0250725440364829,0,0,0,0,0,0.0614471660049822,0,0,0,0,0,0,0.0614471660049822,0,0.00194190867608402,0,0,0,0,0,0,0.00194190867608402,0,0,0.0112118427112885,0.150992590346835,0,0,0.424582925814705,0.0434360274458293,0.168977111334366,0,0,0,0,0,0,0.231840928705916,0,0,0,0,0.0112118427112885,0,0,0,0,0.0614471660049822,0.0869542768595706,0,0.468175100731722,0.0434360274458293,0,0,0.31847979544061,0,0.157208336316477,0.0112118427112885,0,0,0,0.0158562722581195,0,0,0,0,0.0614471660049822,0,0,0,0,3
"P22-2018-JUL",0,0.124666094024658,0,0,0,0.0101527726174611,0,0,0,0,0,0,0.224308544319702,0.055636769513429,0,0.0681584594194424,0.00681062255159323,0.141884905945384,0,0,0,0,0,0,0,0.0841884283191404,0,0,0,0.0101527726174611,0.055636769513429,0.0188587320218324,0,0,0.352280340133882,0,0.0418724695159059,0,0,0,0.0393309832969057,0,0.0681584594194424,0.0549831799617449,0.0101527726174611,0,0.0787229740088244,0,0,0.055636769513429,0.00879252123322035,0,0,0.0736992881670104,0,0,0,0,0,0,0,0,0,0.0406215635391309,0.0101527726174611,0,0.0393309832969057,0,0,0,0,0,0.0071790326781509,0,0,0,0,0,0.0203065919592826,0,0.0393309832969057,0,0.445310656938615,0,0.0787229739951326,0,0,0,0,0,0,0.332728884360756,0,0,0,0,0,0,0,0,0.0143584354237097,0.136636154961611,0,0,0.234776115278731,0.185493006490898,0,0,0.287490523244788,0.470654917084516,0.205766037357647,0.0143584354237097,0,0,0.055636769513429,0.0465418506310599,0,0.0393309832969057,0,0,0.0681584594194423,0,0,0,0,3
"P22-2017-SEP",0.0428227285277194,0,0,0,0,0.0905998894304742,0,0,0,0,0,0,0.067739781026668,0.0524549410397073,0,0.090938251836418,0,0.208594855394751,0,0.00856203296500453,0,0,0,0,0,0.101601345375013,0,0,0,0.0302756129552,0.0742165879380771,0.0304768441304358,0,0.0302756129552,0.529055544354894,0.0428227285233578,0.0360798726979331,0,0.0325147593518465,0.0605790215246506,0,0,0,0.0259254295191327,0.00891165553389552,0,0.067739781018381,0,0.00781601508381482,0.067739781018381,0.00428097724211531,0,0,0.108229547441514,0.0302756129552,0,0,0,0,0,0,0,0,0,0.0156325076878266,0,0.0322315080401617,0.0801753743410002,0,0,0,0,0,0,0,0.00428097724211531,0,0,0.0288277385582374,0,0,0,0.157948592761643,0,0.154971922656518,0,0,0,0,0.0154358488095908,0,0.336533984724881,0,0,0,0,0.0408491550498603,0.0110536270675796,0,0,0.0302756129552,0.0524549410397073,0.0428227285233578,0,0.547789876972575,0.067739781018381,0,0,0.185187907670664,0.301124084210611,0.20677822670021,0.0308753769947339,0,0,0,0.101480190521419,0,0,0,0,0.0428227285277194,0,0,0,0,3
"P22-2018-SEP",0,0.241542717514654,0,0.0316882286364443,0,0.0524047164846857,0,0,0,0,0,0,0.134827389909937,0.0316882286364443,0,0.0634083328594403,0,0.237184478817,0,0.00633662753960595,0,0,0,0,0,0.0545363962056087,0,0,0,0.0433779491398819,0.0839236221665947,0.0153049045626199,0,0,0.522378931195753,0,0.0634083328594403,0,0.0349062777781153,0.054904017039902,0,0,0,0,0.00365843728207062,0,0.0448214290504619,0,0,0,0.00258690295017841,0,0.00818058746484911,0.100593277900007,0,0,0,0,0,0,0,0,0,0.0115692267861912,0.0322122162682196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306133956180037,0,0,0,0.258298546335915,0,0.162262963539473,0,0,0,0,0.00517382318750201,0,0.228237769575537,0,0,0,0,0.0392423528570267,0,0,0,0,0.0316882286364443,0.0839236221665947,0.00258690295017841,0.448103984904437,0.105274724783222,0,0,0.201746196625302,0.319029270793276,0.232750965630428,0.0327278271099466,0,0,0,0.0967012918681557,0,0,0,0.0776851157942687,0.131006464823525,0,0,0,0,3
"P22-2019-SEP",0,0.132234502554339,0,0,0,0.017181375287775,0,0,0,0,0,0,0.114434581137172,0.0269169094746084,0,0.0147417522316664,0,0.215318609227422,0,0,0,0,0,0.0466327248054013,0,0.0658347925824551,0,0.00233079338376692,0,0,0.123648717798667,0,0,0,0.114434581137172,0.0466327248054013,0.0434106047492018,0.00233079338376692,0,0.00851094909950053,0,0,0,0,0,0,0.0466327248054013,0,0,0.0466327248054013,0,0,0,0.048163235882427,0,0,0,0,0,0,0,0.0120364449648725,0,0,0,0,0.0120364449648725,0,0,0,0,0,0,0,0,0,0,0,0.0466327248054013,0,0,0,0.114434581144409,0.0466327248054013,0.168877322036464,0,0,0,0,0,0,0.299271709567946,0,0,0,0,0.0120364449648725,0.00851094909950053,0,0,0,0,0,0,0.474327105743878,0.155229862316183,0.0466327248054013,0,0.427207087690459,0.468958189692095,0.366192462854412,0,0,0,0.0170225147864786,0.0240746341697705,0,0,0,0.0466327248054013,0.0466327248054013,0,0,0,0.00521183129736862,3
"P22-2020-SEP",0,0.113140290290636,0,0,0,0.00853447073454192,0.00426719650468316,0,0,0,0.0603837772331864,0,0.356806897690044,0.104715492218613,0,0.160349658293549,0,0.216636902214465,0,0,0,0,0,0.0021335933960088,0,0.0386506130744804,0,0,0,0.0426847963567676,0.154469048582505,0.0232442110510286,0,0.00369549777217926,0.258914116791523,0.0426847963567676,0.0157275983378223,0.0147824958583658,0.0155821818672861,0.060383777239268,0,0,0,0,0,0,0.176861075658613,0,0,0,0.0110180435142764,0,0,0.0449220192636978,0,0,0,0.0021335933960088,0,0,0,0.0603837772331864,0,0.0426847963567676,0.0114237679921723,0,0.061383169100439,0,0,0,0,0,0,0,0,0,0,0,0.0155821818672861,0,0,0,0,0.0426847963567676,0.16602904103304,0,0,0.438497288404741,0,0.00301735900651316,0.0412365956339395,0.401819789571692,0,0,0,0,0.0147824958583658,0,0,0,0.074469700199008,0.0854476130398622,0.171887737194783,0.00564498323844907,0.383796904433396,0.0603837772331864,0,0,0.223587621871087,0.14836326298055,0.0854476130398622,0.0197105528933664,0,0,0,0.0155821818672861,0,0,0,0,0.0882570971419664,0,0,0,0,3
"P22-2021-SEP",0,0.0535137754846491,0,0,0.0478596028361734,0,0,0,0,0,0,0,0.100235090425218,0.065556390998654,0,0.065556390998654,0.0119606187135248,0.208081137670988,0.00976572668051301,0,0,0,0,0,0,0.0607883908029707,0,0,0,0,0.107181572567569,0.0102423968286405,0,0.00926456705297664,0.47638098839059,0,0.0526134822472838,0,0,0,0,0,0,0,0,0,0.107181572567569,0,0.00690535667766598,0.0757161163166755,0,0,0.0378309187396944,0.0424396231993835,0,0,0,0,0,0.0378309187396944,0,0,0,0,0,0,0.0312701794913254,0.065556390998654,0,0,0.0757161163022217,0,0,0,0,0,0,0,0.0133724579659527,0,0,0,0.147012555950429,0,0.165617913403165,0,0,0,0,0,0.0299052911901758,0.294765521392853,0,0,0.00436731018952444,0,0,0.00817055417252655,0,0,0,0,0.119084563705344,0,0.409857240500924,0.100235090425218,0.053513775488051,0,0.515692243430634,0.107181572567569,0.262290976971688,0.0106978515896433,0,0,0.0378309187396944,0.0770944560190467,0,0,0,0,0.151551541026953,0,0,0,0,3
"P22-2016-SEP",0,0.127534616458601,0,0,0,0.0667481167409218,0.00635950141843391,0,0,0,0,0,0.0636375292042835,0.0636375292078501,0,0.0449833316622036,0,0.175053626452941,0,0,0,0,0,0,0,0.0237971610306245,0,0,0,0,0.127534616456806,0.0548567133048265,0,0,0.330239960492093,0,0.0201117294416894,0,0.0637436471667988,0.0449833316622036,0,0,0.0449833316622036,0.0636375292078501,0,0,0,0,0,0.100722085184869,0,0,0,0.0300581545502456,0,0,0,0,0.0449833316622036,0,0,0,0,0,0,0,0.0449833316622036,0,0.0110151280486782,0,0,0.0646909183255784,0,0,0,0,0,0,0.0172223465065689,0,0,0,0.13531706836568,0,0.11037301423095,0,0,0,0,0.0036716433770073,0,0.333522203396915,0,0,0,0,0,0,0,0,0,0,0,0,0.685109924359587,0,0,0,0.397192314344307,0.11037301423095,0.27319464416035,0.0164207892897732,0,0,0,0.0546099190895624,0,0,0,0,0.0779661072287557,0,0,0,0,3
"P22-2015-SEP",0,0,0,0,0,0,0.00454522761440587,0,0,0,0,0,0.136782480531111,0,0,0.0454677839813467,0,0.171716828639301,0,0.0454677839813467,0,0,0,0,0,0.0717357215953812,0,0,0,0,0.12891478409803,0.0463688631559553,0,0,0.327202298267822,0,0.00454522755053135,0.00321395568986952,0.0454677839813467,0,0,0,0,0,0.00454522761440587,0,0.0454677839813467,0,0,0.1115657984727,0,0,0,0.0231781997146671,0,0,0,0,0.0454677839813467,0,0,0.0117359561896769,0,0,0.00321395568986952,0,0.0454677839813467,0,0.00718667297067981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238428772820626,0.091029906012847,0.306260492004598,0,0,0,0,0,0,0.366007611586413,0,0,0,0,0,0,0.0454677839813467,0,0,0,0,0,0.549434562527387,0,0,0.136782480518216,0.219744944161246,0.280123617326882,0.0910299060192609,0.0117359561896769,0,0,0,0.0439250427390412,0,0,0,0.27224908766036,0.091029906012847,0.0454677839813467,0,0,0,3
"P22-2014-SEP",0,0.165438477524577,0,0,0,0.0349420395563961,0,0,0,0,0,0,0.0824357544854234,0,0,0,0,0.213151888775054,0,0,0,0.00368247324087567,0,0.00672328099432724,0,0.0836660040802344,0,0,0,0,0.0737160429885547,0.0164692282429535,0,0,0.228998603053088,0,0.0150341664028357,0,0.00672328099432724,0.0368329769334007,0,0,0,0,0.00368247324087567,0,0,0,0,0.052101487197335,0,0,0.00672328099432724,0.070892994527368,0,0,0,0,0,0,0,0.0368329769334007,0,0,0,0,0.0368329769334007,0,0,0,0,0,0,0,0,0,0,0,0.00950822678610865,0,0,0,0.0903243687015987,0,0.284260987451847,0,0,0,0,0.00520781537062292,0,0.565899118581707,0,0,0.00368247324087567,0,0.00672328099432724,0,0,0,0,0,0,0,0.599840932076918,0,0,0,0.363046769535389,0.138224957730528,0,0.00672328099432724,0,0,0,0.0386316261250786,0,0,0,0,0.0627512925885094,0,0,0,0,3
"P28-2014-JUL",0.0316506099725004,0,0.00175536774351015,0.0633329819967551,0,0,0,0,0,0,0,0,0.109843378272026,0.232469658787712,0,0,0,0.354004937129134,0,0,0.0128197380476851,0.032688973422792,0,0,0,0.0728008971649762,0,0,0,0.0295689110830561,0.267958964230002,0,0,0.0386941596330656,0.400794258091687,0,0.00817087892054578,0,0.00871823609000315,0.165389791758227,0,0,0,0,0,0,0,0,0,0.138379995027171,0,0,0,0.014261151069107,0,0,0,0,0,0,0,0.0316506099725004,0,0,0,0,0,0.26201588123103,0,0,0,0,0,0,0,0,0,0,0.0182714540193387,0.114347873484881,0,0,0.221040830718172,0,0.227962113197364,0,0.00817087892054578,0,0,0,0,0.611375351666038,0,0.00351074089589203,0,0,0,0,0,0,0,0,0.100239087620951,0,0.0447682015088104,0,0,0,0.0316506099725004,0.0633329820021337,0,0,0,0,0,0.0536051087618513,0,0,0,0,0,0,0.0447682015088104,0,0,2
"P8-2019-JUL",0.0407071219328934,0.0955857885419506,0.0020347954068438,0.0287803060115652,0,0.00939844937185604,0,0.0407071219328934,0,0,0,0,0.0575844855342016,0,0,0.0407071219328934,0.0420429093777429,0.394042418686315,0.00287763727894711,0.0137509846108176,0,0,0,0,0.0287803060115652,0.0533197756632684,0,0,0.0118650644464279,0,0.0287803060115652,0.00352437391804488,0,0.00287763727894711,0.666010595966311,0,0.056309374240758,0,0.0349953453823661,0.0287803060115652,0,0,0,0.00954417485311356,0.00743008560670777,0,0,0,0.0020347954068438,0.049862730495931,0.00761357562678888,0,0.0020347954068438,0.0358146351025808,0.0287803060115652,0,0,0,0.0407071219328934,0,0,0,0.0287803060115652,0.0279527537895133,0.0246450741078672,0.0020347954068438,0.0498627305052293,0.0705458324277016,0,0,0,0,0,0,0,0,0,0,0.0447341176322835,0,0,0,0.0407071219328934,0,0,0,0,0,0.0020347954068438,0,0,0.559319317686045,0,0,0,0,0.00743008560670777,0,0,0,0,0,0,0.010703040376527,0.132254940593948,0,0.049862730495931,0,0.0955857885419506,0.313712214077843,0.0998499766976353,0,0,0,0,0.0663696831117827,0,0,0.00287763724677648,0,0,0,0,0,0.0250341653184732,2
"P12-2015-JUL",0,0.0504952305839807,0,0.0504952305839807,0,0,0.00451452698780189,0,0,0,0,0,0.275272923948371,0.0504952305839807,0,0.0504952305839807,0,0.2653732049492,0,0,0,0,0,0,0,0.0838095103898701,0,0,0,0.0504952305839807,0.21581346180189,0.0130326415397971,0,0,0.412196878547175,0,0.084559514649892,0,0.0130326415397971,0.0714414528023102,0.0504952305839807,0,0,0.0504952305839807,0.0504952305839807,0,0.0504952305839807,0,0,0.143250828200404,0,0,0,0,0.0504952305839807,0,0,0,0,0,0,0.0504952305839807,0,0.0749348161005824,0.00677181925465772,0,0.0130326415397971,0,0.0188416527614619,0,0,0,0,0,0,0,0,0,0.0291451734765366,0.280104679845065,0,0,0.341398433690923,0,0.227687777808747,0,0,0,0,0.00319224724139233,0.00225725775473625,0.580312776908632,0,0,0.00225725775473625,0,0.0130326415397971,0,0,0,0,0,0.113103783377135,0,0.0875348868274835,0,0,0,0,0.0714414528023102,0,0,0,0,0,0.0504952305839807,0,0,0,0.0714414528023102,0,0,0,0.0504952305839807,0,2
"P8-2020-JUL",0.0772149891592087,0.0772149891592087,0,0,0,0,0.00890727959529401,0.0445505445767134,0.01149934989363,0,0,0,0.384683080668224,0.01149934989363,0,0.0230002207536619,0.0999504036505095,0.233531761685242,0,0,0,0,0,0,0.0199183363463281,0.0939987482800058,0,0,0.0414924147486633,0,0.126301820282075,0,0,0.00314916245716663,0.644527644702986,0,0,0,0.0664056552251276,0.089189819345551,0,0,0.0162628950274395,0.0587524196584631,0.00890727959529401,0,0.0445505445767134,0,0,0,0,0,0.00629835616534658,0.012984672884838,0,0,0,0,0,0,0,0.167418741291681,0,0.0657029740259333,0.00890727959529401,0,0,0.0997504362094128,0,0,0,0,0,0,0,0,0,0,0.0125969621944787,0,0,0,0.154895213468831,0.0199183363463281,0.109307547836741,0,0.01149934989363,0,0,0.00813117868372804,0.01149934989363,0.412414204838126,0,0,0.00629835616534658,0,0,0,0,0.0119227994399596,0,0,0.134008157833068,0.0077139049126816,0.210441275660702,0,0,0,0.205532740294709,0.0445505445767134,0.148251024519124,0,0,0.0162628950274395,0,0.0582568820994716,0.0215144993117327,0.00771390490471202,0.00445359563211226,0,0.0640680807195501,0,0,0,0,2
"P38-2015-JUL",0.0943074231207783,0,0,0,0,0,0,0.0843260474522444,0,0,0,0,0,0.146406434008398,0,0.0421255300474533,0,0.359176418602728,0,0,0,0,0,0,0,0.0903142069133634,0,0,0,0,0.0595921422959148,0.0153781258190179,0,0.0161287780055895,0.388734511176096,0,0,0,0.027078226300007,0.12667774953364,0,0,0,0,0,0,0.0421255300474533,0,0,0.244345358732681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153781258190179,0,0,0.064373230521577,0.216420877688763,0,0,0,0,0.057569204361636,0,0,0,0,0,0.0510235993898007,0,0,0,0.236679158377168,0,0.194204795916139,0,0,0,0,0,0,0.726868785698848,0,0,0,0,0,0,0.0421255300474533,0,0,0,0.0421255300474533,0,0,0,0,0,0,0,0,0,0,0,0,0.0443167092886225,0,0.0730068175995468,0,0,0,0.0421255300474533,0.0421255300474533,0,0,2
"P8-2017-JUL",0.0990782310580337,0.0442511145127337,0.00255400835726683,0,0,0.0646568384026869,0,0,0.0442511145127337,0,0.062600984137582,0,0.231934343811432,0.062600984137582,0,0.062600984137582,0,0.463150048744441,0,0,0,0,0,0,0.0442511145127337,0.121065151856607,0,0,0,0,0.13310268948157,0,0,0,0.41214989788273,0,0,0,0.0125123473779161,0.14034895435988,0,0,0,0.0161536520337819,0,0,0.088589178052481,0,0,0.062600984137582,0.00510803334913945,0,0.0114221085030708,0.0114221085030708,0,0,0,0,0,0.088589178052481,0,0,0,0.0378910907853808,0.0442511145127337,0,0.0766953342514686,0,0,0,0,0,0,0,0,0,0,0,0.0228457075325106,0.0766953342430187,0,0,0.337402279942395,0.0442511145127337,0.153846508842138,0,0,0,0,0,0,0.433077249820243,0,0,0.0161536520337819,0,0,0,0,0,0,0.0442511145127337,0.088589178045156,0,0.16628371818078,0,0,0,0.304721713902071,0.108570450303616,0.117308103355431,0,0,0,0,0.0427497072969577,0.0442511145127337,0,0,0,0,0,0,0,0,2
"P22-2021-JUL",0,0.241182942708472,0,0,0.0179424485213521,0,0,0,0,0,0,0,0.457268115279773,0.109237416040966,0,0.048774694293471,0.105896909801147,0.206142312616339,0,0,0,0,0,0,0,0.104282833893372,0,0,0.0493308539469164,0,0.129354993143362,0,0,0,0.390652152999079,0,0.0314766455280882,0.00629433116861816,0.00890158728439704,0.048774694293471,0,0,0.109237416040966,0.0358215599127798,0.00629433116861816,0,0.0690052389970027,0,0,0.129354993143362,0.00545104169329371,0,0,0.023658187190477,0,0,0,0,0.048774694293471,0,0,0.00629433116861816,0,0,0,0,0.0548999185687967,0.0690052389970027,0,0,0,0,0,0,0,0.00222536926855898,0,0,0.0178038800236199,0,0.0436219508074182,0,0.309389427653641,0,0.129354993143362,0,0.0178038800236199,0,0,0.0127841108534202,0,0.442086750430304,0,0,0.00629433116861816,0,0.0178038800236199,0.00890158728439704,0,0.0495815981452563,0,0.138341829000519,0.0690052389830976,0,0.0976659077902059,0.138341829000519,0,0,0.292597802596492,0,0.0690052389970027,0,0,0,0,0.0690052389970027,0,0,0,0,0.117008492002743,0,0,0,0,2
"P8-2021-JUL",0,0.0886778386644051,0,0,0.0106950404889721,0,0,0.0511534044107938,0,0,0,0,0.154001300822944,0.125574874457393,0,0.145129517206327,0.0438000603296233,0.22992216032145,0.0015278343880648,0,0,0,0,0,0,0.0914102569511951,0,0,0.0015278343880648,0,0.162403688796155,0.00864284073052761,0,0.0015278343880648,0.560216911713493,0,0.0153804627082502,0,0.0187961536038759,0.088677838664405,0,0,0,0,0,0,0.0723734577485269,0,0,0.0723734577485269,0.00264628884474166,0,0.0186715223161087,0.0291800331482998,0,0,0,0,0.0511534044107938,0,0,0,0,0.0186715223161087,0.00877684966601401,0,0.0511534044107938,0.192501773146725,0,0,0,0,0,0,0,0.0015278343880648,0,0,0,0,0,0,0.102441276917864,0,0.145129517206327,0,0,0,0,0,0,0.69802771031611,0,0,0,0.0511534044107938,0.0133780359504966,0,0,0.00611137323618703,0,0.0723734577485269,0.154001300822944,0.0015278343880648,0,0,0,0,0.102441276917864,0,0,0,0,0,0,0.0660579965478542,0.0511534044107938,0,0.0015278343880648,0,0.00933535431017302,0,0,0,0,2
"P38-2017-JUL",0,0,0,0.0675142948547257,0,0,0,0,0,0,0,0,0,0.0551112155152881,0,0,0,0.374042524182599,0,0,0,0,0,0,0,0.125209432060736,0,0,0,0,0.0779785839238128,0,0,0,0.406391381541398,0,0,0,0.0232090996612929,0.110390713045448,0,0,0,0,0,0,0,0,0,0.151429967916612,0,0,0,0.0110168872614468,0,0,0,0,0,0,0,0.0389596456350921,0,0,0.0179911081846517,0,0.161292536512503,0.170604598170286,0,0,0,0.0389596456350921,0,0,0,0,0,0,0.0556601635295262,0,0,0,0.156436443379599,0,0.311714493940977,0,0,0,0.00389498891396931,0,0.00275416957522233,0.644611699513507,0,0,0,0,0,0,0,0,0,0,0,0,0.211320329946008,0,0,0,0.196001495769597,0.0955524493294269,0.0872048649731826,0,0,0,0,0.0572755776553745,0,0.00389498891396931,0.00275416957522233,0,0,0.0551112155185998,0,0,0,2
"P22-2016-JUL",0,0,0,0,0,0.0630375086220121,0.0029099126872974,0.0582310744255088,0,0,0.0411639456507247,0,0.500557154793435,0,0,0.082397849990252,0,0.304266473391393,0,0,0,0,0,0,0,0.061330999425013,0,0,0,0.0411639456507247,0.0713384050594486,0.0576206288289123,0.0029099126872974,0,0.484295927842468,0,0.0552397219619852,0.00504013080510225,0,0.0823978499927667,0.0029099126872974,0,0,0.0411639456507247,0.0106256836566488,0,0.0411639456507247,0.00411524374530798,0,0.0921497489345563,0,0,0,0.0435003841441165,0.0411639456507247,0,0,0.0411639456507247,0,0,0,0,0,0.0450953922429531,0.0201618037831024,0,0.0509801094977553,0,0,0,0,0,0.0029099126872974,0,0,0.00411524379543193,0,0,0.0352480410621098,0,0,0,0.180354983586144,0,0.0582310744255088,0,0,0,0,0,0.00872983655415433,0.555074779434173,0,0,0.0106256836566488,0,0.0411639456507247,0.0150272687345508,0,0,0,0,0,0,0.0411639456507247,0,0,0,0.148926706571063,0.211407723680016,0.0921497489345563,0,0,0,0.0411639456507247,0.0294408701765664,0,0,0,0,0.0713384050681524,0,0,0,0,2
"P8-2016-JUL",0,0,0,0,0,0,0.00170548998179566,0.0361867852611412,0,0,0,0,0.174390436651147,0.170519184908002,0,0.0809869548573019,0,0.305242438209869,0.00295399814145644,0.0247174024570543,0,0,0,0,0,0.0331645778931751,0,0,0,0,0.10250878209064,0.00170548998179566,0,0,0.71448377515657,0,0,0,0.0641304128378033,0.0809869548531043,0,0,0,0,0,0,0.0361867852611412,0.00170548998179566,0,0.158361191758537,0.00482387045321013,0,0,0.0361867852611412,0,0.00341098490452298,0,0,0,0,0,0,0.0361867852611412,0.0373740951970417,0.0414731674947498,0,0.00934148460621786,0,0,0,0,0,0,0,0,0.00170548998179566,0,0,0.0805347897971306,0,0,0,0.102508782087315,0,0.0958671177211142,0,0.0511870239294866,0,0,0.0132110463742644,0.011938707596062,0.569312711190604,0,0,0,0,0.0520618989821849,0,0,0,0,0,0,0,0.0511870239294866,0,0,0,0.0887362227332671,0.114658753924098,0,0,0,0,0,0.0944989961912349,0,0,0,0.0511870239294866,0,0,0,0.0361867852611412,0,2
