Date,DateCat,Year,Month,Longitude,Latitude,Station,NISKIN,Depth (m),Depth,pH,pCO2 µatm,Record No,CTDPRS_DBAR,Depth Category,CTDTMP_DEG_C_ITS90,CTD Salinity (PSU),SIGMATHETA_KG_M3,CTDOXY_MG_L_AVG,OXYGEN_UMOL_KG,"DIC
(µmol/kg)","TAlk
(µmol/kg)",PHOSPHATE umol_kg,SILICATE umol_kg,Aragonite,O2 in mg/l
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,18,5,5-m,,,10357,5.049,Surf-10m,13.2668,30.29255,22.6971,7.0083,221.5977479,,,,,,7.251684219
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,15,10,Mid,,,10354,9.961,Surf-10m,13.2435,30.3144,22.7187,6.81095,,,,,,,
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,16,10,Mid,,,10355,9.959,Surf-10m,13.2383,30.31475,22.72,6.80385,210.0314567,,,,,,6.873336567
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,13,20,Mid,,,10352,20.404,Mid 20-30m,12.9261,30.43665,22.8747,5.801,,,,,,,
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,14,20,Mid,,,10353,20.405,Mid 20-30m,12.9261,30.43625,22.8743,5.8038,179.9562958,,,,,,5.890007249
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,11,30,Mid,,,10350,30.283,Mid 20-30m,12.7164,30.5455,22.9983,5.2124,,,,,,,
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,12,30,Mid,,,10351,30.282,Mid 20-30m,12.7154,30.5461,22.9994,5.20705,164.7706807,,,,,,5.393638462
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,9,50,Mid,,,10348,50.596,Mid 40-60m,12.2875,30.73605,23.2275,4.71775,,,,,,,
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,10,50,Mid,,,10349,50.605,Mid 40-60m,12.2874,30.73625,23.2277,4.71855,152.9169293,,,,,,5.006732335
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,7,80,Deep,,,10346,81.026,Deep 70-90m,12.0496,30.80265,23.3238,4.97895,,,,,,,
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,8,80,Deep,2130.2,7.769,10347,81.027,Deep 70-90m,12.0496,30.8027,23.3238,4.98145,160.2000704,2068.6,2114.6,0.33,1.85,1.59,5.245686049
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,5,110,Deep,,,10344,111.095,Deep 100-120m,11.9449,30.84555,23.3768,5.0074,,,,,,,
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,6,110,Deep,,,10345,111.079,Deep 100-120m,11.9455,30.8453,23.3764,5.012,160.8465866,,,,,,5.267126681
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,3,150,Deep,,,10342,151.212,Deep 140-180m,11.6659,30.9931,23.5427,5.04335,,,,,,,
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,4,150,Deep,,,10343,151.213,Deep 140-180m,11.6662,30.9929,23.5425,5.04685,163.9815157,,,,,,5.37065548
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,1,180,Deep,,,10340,181.399,Deep 140-180m,11.3033,31.2623,23.8174,4.98765,,,,,,,
10/1/21,10/1/21,2021,Oct,-122.4545,47.704,P28,2,180,Deep,2130.2,7.769,10341,181.404,Deep 140-180m,11.3056,31.2618,23.8159,4.9879,162.0328771,2097.05,2133.95,0.33,1.85,1.59,5.308251983
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,11,3,Surface,,,132,3.049,Surf-10m,10.5975,28.5328,21.8117,10.8399,,,,,,,9.838391132
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,10,3,Surface,,,131,3.046,Surf-10m,10.6614,28.4085,21.7046,10.0506,,,,,,,
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,9,5,5-m,,,130,5.45,Surf-10m,10.4833,29.1045,22.2751,8.7601,,,,,,,7.587523248
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,8,11,5-m,,,129,10.706,Surf-10m,10.0776,29.528,22.6707,4.0498,,,,,,,4.36044163
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,7,21,Mid,,,128,20.932,Mid 20-30m,9.8759,29.7994,22.9145,3.8718,,,,,,,4.143213044
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,6,31,Mid,,,127,30.723,Mid 20-30m,9.5213,29.8069,22.9761,4.2573,,,,,,,4.570566703
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,5,51,Mid,,,126,51.035,Mid 40-60m,9.5249,29.9165,23.0613,4.1638,,,,,,,
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,4,51,Mid,,,125,51.002,Mid 40-60m,9.4966,29.9092,23.06,4.2121,,,,,,,4.430962774
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,3,80,Deep,,,124,80.769,Deep 70-90m,9.9403,30.0737,23.1191,3.4974,,,,,,,4.176836269
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,2,121,Deep,,,123,121.795,Deep 100-120m,10.2911,30.2434,23.1954,2.6172,,,,,,,
4/27/22,4/1/22,2022,Apr,-123.108,47.426,P12,1,121,Deep,,,122,121.808,Deep 100-120m,10.3065,30.2479,23.1964,2.61,,,,,,,3.471396867
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,11,3,Surface,,,96,2.933,Surf-10m,8.6504,30.1504,23.3751,7.6603,,,,,,,8.089105033
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,10,3,Surface,,,95,2.886,Surf-10m,8.6609,30.1324,23.3595,7.7067,,,,,,,
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,9,5,5-m,,,94,5.461,Surf-10m,8.6288,30.1796,23.4012,7.6022,,,,,,,7.966275344
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,8,11,5-m,,,93,10.597,Surf-10m,8.561,30.3317,23.5301,7.3812,,,,,,,7.805237298
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,7,20,Mid,,,92,20.296,Mid 20-30m,8.3891,30.7533,23.8854,6.8011,,,,,,,7.055413915
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,6,30,Mid,,,91,30.436,Mid 20-30m,8.2871,30.9917,24.0871,6.5068,,,,,,,6.920913103
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,5,51,Mid,,,90,51.523,Mid 40-60m,8.1354,31.3979,24.4275,6.0956,,,,,,,
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,4,51,Mid,,,89,51.398,Mid 40-60m,8.1402,31.3779,24.4112,6.0989,,,,,,,6.564817715
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,3,82,Deep,,,88,82.185,Deep 70-90m,8.0333,31.7222,24.697,5.7973,,,,,,,6.243371867
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,2,95,Deep,,,87,95.3,Deep 70-90m,7.9327,31.9171,24.8644,5.5345,,,,,,,
4/26/22,4/1/22,2022,Apr,-123.0191667,48.2725,P22,1,95,Deep,,,86,95.774,Deep 70-90m,7.9314,31.9223,24.8686,5.4992,,,,,,,6.061099358
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,12,3,Surface,,,49,2.491,Surf-10m,8.8143,29.0623,22.5001,7.8136,,,,,,,8.16638628
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,11,3,Surface,,,48,2.487,Surf-10m,8.8335,29.0494,22.4872,7.8333,,,,,,,
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,10,5,5-m,,,47,4.885,Surf-10m,8.762,29.0955,22.5337,7.7285,,,,,,,8.204171943
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,9,10,5-m,,,46,10.377,Surf-10m,8.6898,29.1387,22.578,7.6124,,,,,,,8.043303393
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,8,20,Mid,,,45,20.385,Mid 20-30m,8.6104,29.1631,22.6086,7.5107,,,,,,,8.018569658
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,7,30,Mid,,,44,30.272,Mid 20-30m,8.5687,29.1855,22.6322,7.4277,,,,,,,7.700372007
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,6,51,Mid,,,43,50.889,Mid 40-60m,8.4403,29.389,22.8101,7.1185,,,,,,,7.625689436
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,5,80,Deep,,,42,80.394,Deep 70-90m,8.4468,29.5661,22.9482,7.1492,,,,,,,7.579992212
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,4,101,Deep,,,41,101.269,Deep 100-120m,8.4707,29.6828,23.0364,7.2328,,,,,,,7.672160225
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,3,150,Deep,,,40,151.011,Deep 140-180m,8.4542,29.7786,23.1145,7.1365,,,,,,,7.73265427
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,2,185,Deep,,,39,186.191,Deep 140-180m,8.4877,29.996,23.2804,7.1672,,,,,,,
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P28,1,185,Deep,,,38,186.295,Deep 140-180m,8.4881,29.9975,23.2815,7.1693,,,,,,,7.58916165
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,11,3,Surface,,,266,3.103,Surf-10m,10.4938,28.3241,21.6663,12.9616,,,,,,,
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,10,3,Surface,,,265,3.101,Surf-10m,10.4987,28.3239,21.6653,12.9441,,,,,,,13.71741225
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,9,6,5-m,,,264,5.825,Surf-10m,10.4055,28.3288,21.6842,13.0055,,,,,,,13.8045938
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,8,11,5-m,,,263,10.725,Surf-10m,9.5015,28.5282,21.981,12.4922,,,,,,,12.59739951
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,7,21,Mid,,,262,20.722,Mid 20-30m,8.7635,28.7349,22.2517,7.7426,,,,,,,8.083618405
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,6,31,Mid,,,261,30.887,Mid 20-30m,8.5891,28.7355,22.2772,6.872,,,,,,,7.24226221
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,5,51,Mid,,,260,51.109,Mid 40-60m,8.5664,28.8353,22.3588,6.8737,,,,,,,
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,4,51,Mid,,,259,51.096,Mid 40-60m,8.5695,28.8392,22.3614,6.9258,,,,,,,7.522660931
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,3,81,Deep,,,258,81.271,Deep 70-90m,8.6488,28.9265,22.4188,7.3629,,,,,,,7.771017174
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,2,91,Deep,,,257,91.277,Deep 70-90m,8.6592,28.9381,22.4266,7.382,,,,,,,
4/29/22,4/1/22,2022,Apr,-122.7066667,47.27633333,P38,1,91,Deep,,,256,91.283,Deep 70-90m,8.6601,28.9387,22.4269,7.3876,,,,,,,7.899329361
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P4,10,3,Surface,,,26,3.175,Surf-10m,11.3068,23.0717,17.4583,12.5432,,,,,,,12.65195822
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P4,9,3,Surface,,,25,3.184,Surf-10m,11.3077,23.0751,17.4608,12.562,,,,,,,
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P4,8,5,5-m,,,24,4.914,Surf-10m,11.0714,23.4811,17.8129,13.0346,,,,,,,13.61317299
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P4,7,10,5-m,,,23,10.091,Surf-10m,9.3265,26.1692,20.1668,8.3545,,,,,,,8.64180671
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P4,6,20,Mid,,,22,20.497,Mid 20-30m,8.6003,28.894,22.3995,5.3378,,,,,,,6.73655507
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P4,5,20,Mid,,,21,20.462,Mid 20-30m,8.6019,28.8902,22.3963,5.3389,,,,,,,
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P4,4,30,Mid,,,20,30.335,Mid 20-30m,8.4777,29.1445,22.6131,5.4126,,,,,,,5.811324071
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P4,3,51,Mid,,,19,50.899,Mid 40-60m,8.3628,29.3676,22.8043,5.2034,,,,,,,5.709287079
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P4,2,80,Deep,,,18,81.122,Deep 70-90m,8.3168,29.4268,22.8575,5.3615,,,,,,,
4/25/22,4/1/22,2022,Apr,-122.553,48.24183333,P4,1,80,Deep,,,17,81.093,Deep 70-90m,8.3169,29.427,22.8576,5.3575,,,,,,,6.050484572
4/27/22,4/1/22,2022,Apr,-123.0253333,47.35616667,P402,8,3,Surface,,,186,3.094,Surf-10m,12.2964,25.3375,19.0467,10.8263,,,,,,,11.5364017
4/27/22,4/1/22,2022,Apr,-123.0253333,47.35616667,P402,9,3,Surface,,,187,3.088,Surf-10m,12.3153,25.3289,19.0368,10.8086,,,,,,,
4/27/22,4/1/22,2022,Apr,-123.0253333,47.35616667,P402,7,5,5-m,,,185,5.204,Surf-10m,11.8485,26.1415,19.7465,10.9233,,,,,,,8.411774121
4/27/22,4/1/22,2022,Apr,-123.0253333,47.35616667,P402,6,10,5-m,,,184,10.355,Surf-10m,10.438,29.751,22.7858,2.5479,,,,,,,2.71115828
4/27/22,4/1/22,2022,Apr,-123.0253333,47.35616667,P402,4,20,Deep,,,182,20.205,Mid 20-30m,10.3476,29.8512,22.8789,2.6612,,,,,,,2.900612728
4/27/22,4/1/22,2022,Apr,-123.0253333,47.35616667,P402,5,20,Deep,,,183,20.207,Mid 20-30m,10.3499,29.8503,22.8778,2.6491,,,,,,,
4/27/22,4/1/22,2022,Apr,-123.0253333,47.35616667,P402,3,30,Deep,,,181,30.684,Mid 20-30m,10.2473,29.9311,22.9576,2.9724,,,,,,,3.188007097
4/27/22,4/1/22,2022,Apr,-123.0253333,47.35616667,P402,1,45,Deep,,,179,45.488,Mid 40-60m,10.2735,30.0153,23.0192,2.8166,,,,,,,3.070595968
4/27/22,4/1/22,2022,Apr,-123.0253333,47.35616667,P402,2,45,Deep,,,180,45.473,Mid 40-60m,10.2749,30.0174,23.0206,2.8022,,,,,,,
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,11,3,Surface,,,70,2.979,Surf-10m,10.0033,28.5777,21.942,10.5085,,,,,,,
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,12,3,Surface,,,71,2.977,Surf-10m,9.9923,28.5875,21.9513,10.4456,,,,,,,10.66149898
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,10,5,5-m,,,69,5.063,Surf-10m,9.6571,28.8448,22.2041,9.6249,,,,,,,10.35800401
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,9,10,5-m,,,68,10.199,Surf-10m,9.5503,29.0153,22.3535,9.4735,,,,,,,10.15763686
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,8,20,Mid,,,67,20.467,Mid 20-30m,9.0367,29.5923,22.8819,8.3147,,,,,,,9.001381735
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,7,30,Mid,,,66,30.637,Mid 20-30m,8.742,29.8543,23.1304,7.5333,,,,,,,8.061558485
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,5,50,Mid,,,64,50.849,Mid 40-60m,8.5517,30.1177,23.3645,7.1336,,,,,,,7.666056823
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,6,51,Mid,,,65,50.974,Mid 40-60m,8.5528,30.1133,23.361,7.1361,,,,,,,
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,4,80,Deep,,,63,80.656,Deep 70-90m,8.486,30.2863,23.5065,6.9481,,,,,,,7.461961401
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,3,111,Deep,,,62,112.011,Deep 100-120m,8.4556,30.4236,23.6188,6.8187,,,,,,,8.390961137
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,1,116,Deep,,,60,116.574,Deep 100-120m,8.4451,30.4667,23.6541,6.7762,,,,,,,7.397493702
4/26/22,4/1/22,2022,Apr,-122.6051667,47.89766667,P8,2,116,Deep,,,61,116.812,Deep 100-120m,8.4373,30.4986,23.6803,6.7512,,,,,,,
5/6/22,5/1/22,2022,May,-123.0193,48.2728,P22,6,3,Surface,,,24,2.539,Surf-10m,8.8079,31.0103,24.0247,9.50564,,14,,,,,7.44605961
5/6/22,5/1/22,2022,May,-123.0193,48.2728,P22,5,6,5-m,,,23,5.728,Surf-10m,8.5989,31.3856,24.3497,9.52704,,,,,,,
5/6/22,5/1/22,2022,May,-123.0193,48.2728,P22,4,10,5-m,,,22,10.238,Surf-10m,8.2182,31.8784,24.7918,9.57827,,,,,,,6.387621392
5/6/22,5/1/22,2022,May,-123.0193,48.2728,P22,3,31,Mid,,,21,30.887,Mid 20-30m,8.2176,31.9093,24.8164,9.57647,,13,,,,,6.313623075
5/6/22,5/1/22,2022,May,-123.0193,48.2728,P22,2,80,Deep,,,20,80.728,Deep 70-90m,7.9723,32.268,25.1339,9.6072,,,,,,,5.660901555
5/6/22,5/1/22,2022,May,-123.0193,48.2728,P22,1,100,Deep,,,19,100.37,Deep 100-120m,7.8185,32.5064,25.3433,9.62576,,12,,,,,4.998640893
5/6/22,5/1/22,2022,May,-122.4535,47.7028,P28,6,3,Surface,,,30,2.54,Surf-10m,9.2717,28.989,22.3752,9.53135,,20,,,,,10.01012858
5/6/22,5/1/22,2022,May,-122.4535,47.7028,P28,5,5,5-m,,,29,5.46,Surf-10m,8.9996,29.2342,22.6073,9.57431,,,,,,,10.48008043
5/6/22,5/1/22,2022,May,-122.4535,47.7028,P28,4,10,5-m,,,28,10.478,Surf-10m,8.945,29.2698,22.6433,9.58381,,,,,,,8.779613819
5/6/22,5/1/22,2022,May,-122.4535,47.7028,P28,3,30,Mid,,,27,30.42,Mid 20-30m,8.6868,29.4491,22.8215,9.62835,,,,,,,9.961947343
