ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_690	Eukaryota	Arthropoda	Ostracoda	Halocyprida	NA	NA	NA
ASV_691	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Mitrella	Mitrella gausapata
ASV_692	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	NA
ASV_693	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Archaeobalanidae	Semibalanus	Semibalanus cariosus
ASV_694	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	NA
ASV_695	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	Gastropteridae	Gastropteron	Gastropteron pacificum
ASV_696	Eukaryota	Annelida	Clitellata	Enchytraeida	NA	NA	NA
ASV_697	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus rostratus
ASV_698	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_7	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_70	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_700	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Cucumaria	Cucumaria piperata
ASV_701	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA
ASV_702	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Alia	Alia carinata
ASV_703	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus marshallae
ASV_704	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus rostratus
ASV_705	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_706	Eukaryota	Arthropoda	Malacostraca	Decapoda	Munididae	Munida	Munida quadrispina
ASV_707	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus crenatus
ASV_709	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	Eualus subtilis
ASV_710	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus beringanus
ASV_711	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_712	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_713	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_714	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_716	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus rostratus
ASV_717	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_718	Eukaryota	Chordata	Actinopteri	Perciformes	Liparidae	Liparis	Liparis dennyi
ASV_72	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_720	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus crenatus
ASV_721	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	NA	NA
ASV_722	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus brevirostris
ASV_723	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus brevirostris
ASV_725	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_727	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Amphissa	Amphissa columbiana
ASV_728	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_729	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_730	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus magister
ASV_731	Eukaryota	Arthropoda	Malacostraca	Mysida	Mysidae	NA	NA
ASV_732	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Parophrys	Parophrys vetulus
ASV_733	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus beringanus
ASV_734	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Lepidasthenia	Lepidasthenia berkeleyae
ASV_735	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus	Pandalus jordani
ASV_736	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_738	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_739	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus	Pandalus stenolepis
ASV_74	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_740	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_741	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	NA	NA
ASV_742	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_744	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Ophiactidae	Ophiopholis	Ophiopholis aculeata
ASV_746	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pisidae	Scyra	Scyra acutifrons
ASV_75	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_750	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus nubilus
ASV_751	Eukaryota	Arthropoda	Malacostraca	Decapoda	Munididae	Munida	Munida quadrispina
ASV_752	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_753	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Discorsopagurus	Discorsopagurus schmitti
ASV_754	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	NA	NA
ASV_755	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	Thysanoessa raschii
ASV_756	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus crenatus
ASV_757	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_758	Eukaryota	Ctenophora	Tentaculata	Cydippida	Pleurobrachiidae	Pleurobrachia	Pleurobrachia bachei
ASV_759	Eukaryota	Arthropoda	Malacostraca	Mysida	Mysidae	NA	NA
ASV_76	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_760	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_761	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Cucumaria	Cucumaria miniata
ASV_762	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula
ASV_764	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	Phyllophoridae	Thyone	Thyone benti
ASV_766	Eukaryota	Arthropoda	Arachnida	Sarcoptiformes	NA	NA	NA
ASV_767	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_768	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus brevirostris
ASV_769	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus nubilus
ASV_770	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula
ASV_771	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus tridens
ASV_772	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	NA
ASV_773	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_774	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula
ASV_775	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	Phyllophoridae	Thyone	Thyone benti
ASV_776	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_777	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_778	Eukaryota	Arthropoda	Malacostraca	Mysida	Mysidae	NA	NA
ASV_779	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_78	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_780	Eukaryota	Onychophora	Udeonychophora	Euonychophora	NA	NA	NA
ASV_781	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	NA
ASV_782	Eukaryota	Nemertea	Palaeonemertea	Cephalothricidae__o	Cephalothricidae	Cephalothrix	Cephalothrix major
ASV_783	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_784	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus nubilus
ASV_785	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris snyderi
ASV_787	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	NA
ASV_788	Eukaryota	Phoronida	Phoronopsis__f__o__c	Phoronopsis__f__o	Phoronopsis__f	Phoronopsis	Phoronopsis harmeri
ASV_789	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_790	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_791	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_792	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula
ASV_794	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula
ASV_795	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_796	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_798	Eukaryota	Arthropoda	Malacostraca	Decapoda	Oregoniidae	Oregonia	Oregonia gracilis
ASV_799	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	Obelia dichotoma
ASV_8	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Diphyidae	NA	NA
ASV_80	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	Ditylum brightwellii
ASV_800	Eukaryota	Mollusca	Cephalopoda	Sepiida	NA	NA	NA
ASV_801	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_802	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	Hemiaulus	Hemiaulus sinensis
ASV_803	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_805	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pisidae	Scyra	Scyra acutifrons
ASV_806	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	Obelia dichotoma
ASV_807	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_808	Eukaryota	Arthropoda	Malacostraca	Decapoda	Porcellanidae	Petrolisthes	Petrolisthes eriomerus
ASV_809	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo_nitzschia	Pseudo_nitzschia delicatissima
ASV_811	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	NA	NA
ASV_813	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Leptocottus	Leptocottus armatus
ASV_814	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_815	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_816	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Corynidae	Sarsia	NA
ASV_817	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	NA
ASV_819	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Harmothoe	Harmothoe extenuata
ASV_82	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_821	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula
ASV_823	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Agalmatidae	NA	NA
ASV_824	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_825	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_827	Eukaryota	Arthropoda	Malacostraca	Decapoda	Munididae	Munida	Munida quadrispina
ASV_828	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Diphyidae	NA	NA
ASV_829	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus brevirostris
ASV_83	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages abdominalis
ASV_830	Eukaryota	Arthropoda	Hexanauplia	NA	NA	NA	NA
ASV_831	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_833	Eukaryota	Arthropoda	Malacostraca	Mysida	NA	NA	NA
ASV_834	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_835	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_836	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_837	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_838	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	NA	NA
ASV_839	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_84	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_840	Eukaryota	Phoronida	Phoronopsis__f__o__c	Phoronopsis__f__o	Phoronopsis__f	Phoronopsis	Phoronopsis harmeri
ASV_841	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus brevirostris
ASV_843	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Cucumaria	Cucumaria piperata
ASV_844	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	Crangon crangon
ASV_845	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus	Pandalus danae
ASV_846	Eukaryota	Arthropoda	Malacostraca	Decapoda	Panopeidae	Lophopanopeus	Lophopanopeus bellus
ASV_847	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus marshallae
ASV_848	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Nassariidae	Nassarius	Nassarius mendicus
ASV_849	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Harmothoe	Harmothoe aff_ imbricata CMC03
ASV_85	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Diphyidae	Muggiaea	NA
ASV_850	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_851	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_852	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus crenatus
ASV_853	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus mimus
ASV_855	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_856	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	NA	NA
ASV_857	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_858	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus kennerlyi
ASV_86	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_860	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_861	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_862	Eukaryota	Arthropoda	Malacostraca	Decapoda	Lithodidae	Hapalogaster	Hapalogaster mertensii
ASV_863	Eukaryota	Arthropoda	Ostracoda	Halocyprida	NA	NA	NA
ASV_865	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_866	Eukaryota	Platyhelminthes	Rhabditophora	Polycladida	NA	NA	NA
ASV_867	Eukaryota	Arthropoda	Malacostraca	Decapoda	Munididae	Munida	Munida quadrispina
ASV_868	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_869	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_870	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	NA	NA
ASV_871	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii
ASV_872	Eukaryota	Mollusca	Polyplacophora	NA	NA	NA	NA
ASV_873	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Parophrys	Parophrys vetulus
ASV_874	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula
ASV_875	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula
ASV_877	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_878	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus parapergens
ASV_879	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_880	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_881	Eukaryota	Mollusca	Gastropoda	Neogastropoda	NA	NA	NA
ASV_882	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_883	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Cucumaria	Cucumaria miniata
ASV_884	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_885	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus rostratus
ASV_886	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_887	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	Eualus subtilis
ASV_889	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_890	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_891	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Glebocarcinus	Glebocarcinus oregonensis
ASV_892	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_893	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_894	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_895	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_896	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	Rhizosolenia setigera
ASV_897	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Archaeobalanidae	Solidobalanus	Solidobalanus engbergi
ASV_898	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
ASV_899	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_9	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_90	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_900	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Parathemisto	Parathemisto pacifica
ASV_902	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Lacunidae	Lacuna	Lacuna vincta
ASV_903	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_904	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia hudsonica
ASV_905	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus crenatus
ASV_906	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_909	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_91	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_910	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Nassariidae	Nassarius	Nassarius mendicus
ASV_911	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_912	Eukaryota	Phoronida	Phoronopsis__f__o__c	Phoronopsis__f__o	Phoronopsis__f	Phoronopsis	Phoronopsis harmeri
ASV_913	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Lacunidae	Lacuna	Lacuna vincta
ASV_914	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_915	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	NA	NA
ASV_916	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Harmothoe	Harmothoe aff_ imbricata CMC01
ASV_917	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula
ASV_918	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_919	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus crenatus
ASV_92	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_920	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Harmothoe	Harmothoe aff_ imbricata CMC03
ASV_921	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_923	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_924	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Discorsopagurus	Discorsopagurus schmitti
ASV_925	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_926	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_927	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_928	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus beringanus
ASV_929	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus caurinus
ASV_93	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_930	Eukaryota	Arthropoda	Malacostraca	Decapoda	Lithodidae	Rhinolithodes	Rhinolithodes wosnessenskii
ASV_931	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus	Pandalus danae
ASV_932	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_933	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_934	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_936	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_937	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	NA	NA	NA
ASV_938	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris sica
ASV_939	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus brevirostris
ASV_94	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus moultoni
ASV_942	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	NA	NA	NA
ASV_943	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_944	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Leptocottus	Leptocottus armatus
ASV_945	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_947	Eukaryota	Echinodermata	Echinoidea	Spatangoida	Schizasteridae	Brisaster	Brisaster latifrons
ASV_949	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Amphissa	Amphissa columbiana
ASV_950	Eukaryota	Mollusca	Polyplacophora	NA	NA	NA	NA
ASV_951	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	NA	NA
ASV_952	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_953	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	Obelia dichotoma
ASV_957	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Harmothoe	Harmothoe extenuata
ASV_958	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Lacunidae	Lacuna	Lacuna vincta
ASV_959	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira nordenskioeldii
ASV_96	Eukaryota	Arthropoda	Ostracoda	Halocyprida	NA	NA	NA
ASV_960	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_962	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_963	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Mangeliidae	Propebela	Propebela turricula
ASV_964	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_965	Eukaryota	Haptista	Haptophyta	Phaeocystales	Phaeocystaceae	NA	NA
ASV_966	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_969	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_97	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_970	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus	NA
ASV_972	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	Proboscidactyla flavicirrata
ASV_973	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_974	Eukaryota	Arthropoda	Malacostraca	Decapoda	Axiidae	Calocarides	Calocarides spinulicauda
ASV_975	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_977	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV_978	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_979	Eukaryota	Mollusca	Gastropoda	Neogastropoda	NA	NA	NA
ASV_98	Eukaryota	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	Balanus glandula
