ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1246	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1247	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Pleopis	Pleopis polyphemoides
ASV_1248	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1249	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_125	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne spinifera
ASV_1250	Unknown	NA	NA	NA	NA	NA	NA
ASV_1251	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1252	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1253	Eukaryota	Arthropoda	Malacostraca	Decapoda	Lithodidae	NA	NA
ASV_1254	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1255	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1256	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1257	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus marshallae
ASV_1258	Unknown	NA	NA	NA	NA	NA	NA
ASV_1259	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_126	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1260	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1261	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1262	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Mitrella	Mitrella bicincta
ASV_1263	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1264	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1265	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1266	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1267	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Calliopiidae	NA	NA
ASV_1268	Unknown	NA	NA	NA	NA	NA	NA
ASV_1269	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_127	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1270	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1271	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1272	Eukaryota	Mollusca	Gastropoda	Hermaeidae__o	Hermaeidae	Hermaea	NA
ASV_1273	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1274	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1275	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	NA	NA
ASV_1276	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1277	Unknown	NA	NA	NA	NA	NA	NA
ASV_1278	Eukaryota	Arthropoda	Malacostraca	Decapoda	Diogenidae	NA	NA
ASV_1279	Unknown	NA	NA	NA	NA	NA	NA
ASV_128	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	NA	NA	NA
ASV_1280	Unknown	NA	NA	NA	NA	NA	NA
ASV_1281	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_1282	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1283	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Naticidae	Neverita	NA
ASV_1284	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1285	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1286	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1287	Unknown	NA	NA	NA	NA	NA	NA
ASV_1288	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1289	Eukaryota	Arthropoda	Malacostraca	Decapoda	Lithodidae	Lithodes	Lithodes turritus
ASV_129	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1290	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1291	Unknown	NA	NA	NA	NA	NA	NA
ASV_1292	Eukaryota	Arthropoda	Hexanauplia	NA	NA	NA	NA
ASV_1293	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1294	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1295	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_1296	Unknown	NA	NA	NA	NA	NA	NA
ASV_1297	Eukaryota	Mollusca	Gastropoda	Hermaeidae__o	Hermaeidae	Hermaea	NA
ASV_1298	Unknown	NA	NA	NA	NA	NA	NA
ASV_1299	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_13	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne spinifera
ASV_130	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus marshallae
ASV_1300	Unknown	NA	NA	NA	NA	NA	NA
ASV_1301	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1302	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1303	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1304	Unknown	NA	NA	NA	NA	NA	NA
ASV_1305	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1306	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1307	Eukaryota	Annelida	Polychaeta	Capitellidae__o	NA	NA	NA
ASV_1308	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1309	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_131	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1310	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne nordmanni
ASV_1311	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Mitrella	Mitrella bicincta
ASV_1312	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	NA	NA
ASV_1313	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littorina	Littorina plena
ASV_1314	Eukaryota	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Bipalponephtys	Bipalponephtys cornuta
ASV_1315	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1316	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1317	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1318	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	NA	NA
ASV_1319	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_132	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1320	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1321	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_1322	Eukaryota	Mollusca	Bivalvia	Galeommatida	Montacutidae	Kurtiella	Kurtiella tumida
ASV_1323	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus brevirostris
ASV_1324	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1325	Unknown	NA	NA	NA	NA	NA	NA
ASV_1326	Unknown	NA	NA	NA	NA	NA	NA
ASV_1327	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1328	Eukaryota	Arthropoda	Malacostraca	Isopoda	NA	NA	NA
ASV_1329	Eukaryota	Arthropoda	Malacostraca	Isopoda	NA	NA	NA
ASV_133	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1330	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1331	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea gigas
ASV_1332	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1333	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1334	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_1335	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1336	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Candaciidae	Candacia	Candacia columbiae
ASV_1337	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1338	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1339	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea gigas
ASV_134	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1340	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1341	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1342	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus glacialis
ASV_1343	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Lacunidae	Lacuna	Lacuna vincta
ASV_1344	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1345	Eukaryota	Annelida	Polychaeta	Terebellida	NA	NA	NA
ASV_1346	Eukaryota	Arthropoda	Malacostraca	Isopoda	Bopyridae	Orthione	Orthione mesoamericana
ASV_1347	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	NA	NA
ASV_1348	Unknown	NA	NA	NA	NA	NA	NA
ASV_1349	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	NA
ASV_135	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1350	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_1351	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_1352	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1353	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1354	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1355	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1356	Eukaryota	Arthropoda	Malacostraca	Isopoda	Bopyridae	Orthione	Orthione mesoamericana
ASV_1357	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1358	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Rissoidae	Alvania	NA
ASV_1359	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_136	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1360	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1361	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Terebridae	NA	NA
ASV_1362	Unknown	NA	NA	NA	NA	NA	NA
ASV_1363	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea gigas
ASV_1364	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Candaciidae	Candacia	NA
ASV_1365	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	NA	NA	NA
ASV_1366	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1367	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1368	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	NA
ASV_1369	Eukaryota	Arthropoda	Malacostraca	Isopoda	NA	NA	NA
ASV_137	Unknown	NA	NA	NA	NA	NA	NA
ASV_1370	Eukaryota	Mollusca	Gastropoda	Hermaeidae__o	Hermaeidae	Hermaea	NA
ASV_1371	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	NA	NA
ASV_1372	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1373	Eukaryota	Mollusca	Bivalvia	Cardiida	Cardiidae	NA	NA
ASV_1374	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1375	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_1376	Unknown	NA	NA	NA	NA	NA	NA
ASV_1377	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	NA	NA	NA
ASV_1378	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	NA
ASV_1379	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_138	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus marshallae
ASV_1380	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1381	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Boccardiella	NA
ASV_1382	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1383	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_1384	Unknown	NA	NA	NA	NA	NA	NA
ASV_1385	Unknown	NA	NA	NA	NA	NA	NA
ASV_1386	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1387	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea gigas
ASV_1388	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Candaciidae	Candacia	Candacia columbiae
ASV_1389	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus glacialis
ASV_139	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1390	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1391	Unknown	NA	NA	NA	NA	NA	NA
ASV_1392	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1393	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_1394	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1395	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1396	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1397	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_1398	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus californicus
ASV_1399	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_14	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_140	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1400	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1401	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1402	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1403	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Calyptraeidae	Crepipatella	Crepipatella lingulata
ASV_1404	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	NA
ASV_1405	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus glacialis
ASV_1406	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus glacialis
ASV_1407	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	NA	NA
ASV_1408	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_1409	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_141	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1410	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_1411	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_1412	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1413	Unknown	NA	NA	NA	NA	NA	NA
ASV_1414	Eukaryota	Nematoda	Chromadorea	Rhabditida	NA	NA	NA
ASV_1415	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1416	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1417	Unknown	NA	NA	NA	NA	NA	NA
ASV_1418	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1419	Unknown	NA	NA	NA	NA	NA	NA
ASV_142	Eukaryota	Mollusca	Bivalvia	Myida	Xylophagaidae	Xylophaga	Xylophaga washingtona
ASV_1420	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1421	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1422	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Arctonoe	NA
ASV_1423	Unknown	NA	NA	NA	NA	NA	NA
ASV_1424	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Hippolyte	Hippolyte clarki
ASV_1425	Unknown	NA	NA	NA	NA	NA	NA
ASV_1426	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littorina	Littorina plena
ASV_1427	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1428	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1429	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_143	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1430	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1431	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1432	Eukaryota	Arthropoda	Malacostraca	Amphipoda	NA	NA	NA
ASV_1433	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	NA	NA
ASV_1434	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Dipolydora	NA
ASV_1435	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	NA	NA	NA
ASV_1436	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1437	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1438	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	NA	NA	NA
ASV_1439	Eukaryota	Mollusca	Gastropoda	Acteonidae__o	Acteonidae	Rictaxis	Rictaxis punctocaelatus
ASV_144	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Cyphocarididae	Cyphocaris	Cyphocaris challengeri
ASV_1440	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	NA	NA
ASV_1441	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1442	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1443	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1444	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1445	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris sica
ASV_1446	Eukaryota	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Pelagobia	Pelagobia longicirrata
ASV_1447	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1448	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1449	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_145	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1450	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1451	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	NA	NA
ASV_1452	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1453	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	NA	NA	NA
ASV_1454	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1455	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	NA	NA
ASV_1456	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_1457	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1458	Unknown	NA	NA	NA	NA	NA	NA
ASV_1459	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_146	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1460	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1461	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1462	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1463	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Pleuromamma	Pleuromamma scutullata
ASV_1464	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	NA	NA
ASV_1465	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	NA	NA	NA
ASV_1466	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Conidae	NA	NA
ASV_1467	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Semibalanus	Semibalanus cariosus
ASV_1468	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1469	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_147	Eukaryota	Mollusca	Gastropoda	Acteonidae__o	NA	NA	NA
ASV_1470	Eukaryota	Annelida	Polychaeta	Terebellida	NA	NA	NA
ASV_1471	Eukaryota	Annelida	Polychaeta	Terebellida	NA	NA	NA
ASV_1472	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Mitrella	Mitrella bicincta
ASV_1473	Unknown	NA	NA	NA	NA	NA	NA
ASV_1474	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA
ASV_1475	Eukaryota	Annelida	Polychaeta	Phyllodocida	Goniadidae	Glycinde	Glycinde armigera
ASV_1476	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1477	Unknown	NA	NA	NA	NA	NA	NA
ASV_1478	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_1479	Unknown	NA	NA	NA	NA	NA	NA
ASV_148	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_1480	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Rissoidae	Alvania	NA
ASV_1481	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1482	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1483	Unknown	NA	NA	NA	NA	NA	NA
ASV_1484	Unknown	NA	NA	NA	NA	NA	NA
ASV_1485	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_1486	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1487	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1488	Eukaryota	Annelida	Polychaeta	Sabellida	NA	NA	NA
ASV_1489	Eukaryota	Mollusca	Gastropoda	Cocculinidae__o	NA	NA	NA
ASV_149	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus marshallae
ASV_1490	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	NA	NA
ASV_1491	Unknown	NA	NA	NA	NA	NA	NA
ASV_1492	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Lacunidae	Lacuna	Lacuna vincta
ASV_1493	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne spinifera
ASV_1494	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	NA	NA
ASV_1495	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1496	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_1497	Eukaryota	Annelida	Polychaeta	Spionida	Trochochaetidae	Trochochaeta	NA
ASV_1498	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_1499	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Mitrella	Mitrella bicincta
ASV_15	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_150	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1500	Unknown	NA	NA	NA	NA	NA	NA
ASV_1501	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1502	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1503	Unknown	NA	NA	NA	NA	NA	NA
