ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_10254	Unknown	NA	NA	NA	NA	NA	NA
ASV_10255	Eukaryota	Chordata	Aves	NA	NA	NA	NA
ASV_10256	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pisidae	Scyra	Scyra acutifrons
ASV_10257	Unknown	NA	NA	NA	NA	NA	NA
ASV_10258	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Neocalanus	Neocalanus plumchrus
ASV_10259	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA
ASV_1026	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10260	Eukaryota	Arthropoda	Hexanauplia	NA	NA	NA	NA
ASV_10261	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani
ASV_10262	Unknown	NA	NA	NA	NA	NA	NA
ASV_10263	Unknown	NA	NA	NA	NA	NA	NA
ASV_10264	Unknown	NA	NA	NA	NA	NA	NA
ASV_10265	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_10266	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_10267	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_10268	Unknown	NA	NA	NA	NA	NA	NA
ASV_10269	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_1027	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10270	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys stigmaeus
ASV_10271	Unknown	NA	NA	NA	NA	NA	NA
ASV_10272	Unknown	NA	NA	NA	NA	NA	NA
ASV_10273	Eukaryota	Arthropoda	Malacostraca	Decapoda	Varunidae	Hemigrapsus	NA
ASV_10274	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_10275	Eukaryota	Rotifera	Eurotatoria	Ploima	NA	NA	NA
ASV_10276	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma	Macoma balthica
ASV_10277	Eukaryota	Arthropoda	Insecta	Diptera	Cecidomyiidae	Peromyia	Peromyia cornuta
ASV_10278	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Solidobalanus	Solidobalanus engbergi
ASV_10279	Unknown	NA	NA	NA	NA	NA	NA
ASV_1028	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10280	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris snyderi
ASV_10281	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	Heptacarpus tenuissimus
ASV_10282	Unknown	NA	NA	NA	NA	NA	NA
ASV_10283	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_10284	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_10285	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	NA	NA	NA
ASV_10286	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Parathemisto	Parathemisto pacifica
ASV_10287	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	Crangon crangon
ASV_10288	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_10289	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	NA	NA
ASV_1029	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_10290	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Ruditapes	Ruditapes philippinarum
ASV_10291	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Scolelepis	Scolelepis squamata
ASV_10292	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	NA	NA
ASV_10293	Eukaryota	Annelida	Polychaeta	Phyllodocida	Hesionidae	Micropodarke	Micropodarke dubia
ASV_10294	Unknown	NA	NA	NA	NA	NA	NA
ASV_10295	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	NA	NA
ASV_10296	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	Eualus subtilis
ASV_10297	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_10298	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Agalmatidae	NA	NA
ASV_10299	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira punctigera
ASV_103	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1030	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10300	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_10301	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani
ASV_10302	Eukaryota	Annelida	Clitellata	NA	NA	NA	NA
ASV_10303	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Modiolus	Modiolus modiolus
ASV_10304	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	NA	NA
ASV_10305	Unknown	NA	NA	NA	NA	NA	NA
ASV_10306	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_10307	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Agalmatidae	Agalma	Agalma elegans
ASV_10308	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_10309	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_1031	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	Crangon crangon
ASV_10310	Unknown	NA	NA	NA	NA	NA	NA
ASV_10311	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Chthamalidae	Chthamalus	Chthamalus dalli
ASV_10312	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	NA
ASV_10313	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10314	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA
ASV_10315	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_10316	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA
ASV_10317	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_10318	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	NA
ASV_10319	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_1032	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_10320	Eukaryota	Nemertea	Pilidiophora	NA	NA	NA	NA
ASV_10321	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Hansarsia	NA
ASV_10322	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	NA	NA
ASV_10323	Eukaryota	Haptophyta	Phaeocystales__c	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_10324	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	NA	NA
ASV_10325	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV_10326	Eukaryota	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium floriforme
ASV_10327	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_10328	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	Crangon crangon
ASV_10329	Eukaryota	Arthropoda	Ostracoda	Halocyprida	NA	NA	NA
ASV_1033	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV_10330	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris sica
ASV_10331	Unknown	NA	NA	NA	NA	NA	NA
ASV_10332	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Neocalanus	Neocalanus plumchrus
ASV_10333	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	NA
ASV_10334	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_10335	Eukaryota	Mollusca	Cephalopoda	Octopoda	Octopodidae	NA	NA
ASV_10336	Eukaryota	Arthropoda	Malacostraca	Decapoda	Porcellanidae	NA	NA
ASV_10337	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_10338	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	Thysanoessa spinifera
ASV_10339	Eukaryota	Arthropoda	Malacostraca	Decapoda	Panopeidae	Lophopanopeus	Lophopanopeus bellus
ASV_1034	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	Crangon communis
ASV_10340	Unknown	NA	NA	NA	NA	NA	NA
ASV_10341	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_10342	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	NA	NA
ASV_10343	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Hippoglossoides	NA
ASV_10344	Eukaryota	Arthropoda	Malacostraca	Mysida	Mysidae	NA	NA
ASV_10345	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	NA	NA	NA
ASV_10346	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii
ASV_10347	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus magister
ASV_10348	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Amphissa	Amphissa columbiana
ASV_10349	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus
ASV_1035	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_10350	Eukaryota	Mollusca	Gastropoda	Stylommatophora	NA	NA	NA
ASV_10351	Unknown	NA	NA	NA	NA	NA	NA
ASV_10352	Eukaryota	Arthropoda	Malacostraca	Cumacea	NA	NA	NA
ASV_10353	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Lacunidae	Lacuna	Lacuna vincta
ASV_10354	Eukaryota	Mollusca	Gastropoda	Semisulcospiridae__o	NA	NA	NA
ASV_10355	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Olividae	Callianax	Callianax biplicata
ASV_10356	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	NA	NA
ASV_10357	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10358	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10359	Eukaryota	Arthropoda	Malacostraca	Decapoda	Epialtidae	Pugettia	Pugettia richii
ASV_1036	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani
ASV_10360	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages abdominalis
ASV_10361	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_10362	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA
ASV_10363	Eukaryota	Chlorophyta	Pycnococcaceae__o__c	Pycnococcaceae__o	Pycnococcaceae	Pycnococcus	Pycnococcus provasolii
ASV_10364	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_10365	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	NA	NA
ASV_10366	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	NA	NA
ASV_10367	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pisidae	Scyra	Scyra acutifrons
ASV_10368	Unknown	NA	NA	NA	NA	NA	NA
ASV_10369	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Cyphocarididae	NA	NA
ASV_1037	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris snyderi
ASV_10370	Unknown	NA	NA	NA	NA	NA	NA
ASV_10371	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_10372	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_10373	Unknown	NA	NA	NA	NA	NA	NA
ASV_10374	Eukaryota	Mollusca	Gastropoda	Limapontiidae__o	Limapontiidae	Placida	Placida dendritica
ASV_10375	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10376	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	Membranipora villosa
ASV_10377	Eukaryota	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	NA	NA
ASV_10378	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10379	Eukaryota	Phaeophyceae__p	Phaeophyceae	Fucales	NA	NA	NA
ASV_1038	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10380	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_10381	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_10382	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	Crangon franciscorum
ASV_10383	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	NA
ASV_10384	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_10385	Eukaryota	Arthropoda	Malacostraca	Decapoda	Varunidae	Hemigrapsus	Hemigrapsus estellinensis
ASV_10386	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_10387	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Chthamalidae	Chthamalus	Chthamalus dalli
ASV_10388	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus granosimanus
ASV_10389	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_1039	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_10390	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	NA
ASV_10391	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA
ASV_10392	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Parathemisto	Parathemisto pacifica
ASV_10393	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10394	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pisidae	Chorilia	Chorilia longipes
ASV_10395	Eukaryota	Arthropoda	Malacostraca	Isopoda	Bopyridae	Orthione	Orthione mesoamericana
ASV_10396	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	Crangon crangon
ASV_10397	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_10398	Eukaryota	Arthropoda	Malacostraca	Amphipoda	NA	NA	NA
ASV_10399	Eukaryota	Arthropoda	Malacostraca	Mysida	Mysidae	NA	NA
ASV_104	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	Crangon communis
ASV_1040	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10400	Eukaryota	Rotifera	Eurotatoria	Ploima	NA	NA	NA
ASV_10401	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10402	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	NA	NA	NA
ASV_10403	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	NA
ASV_10404	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Hololepida	Hololepida magna
ASV_10405	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_10406	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	NA	NA
ASV_10407	Eukaryota	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Phyllodoce	NA
ASV_10408	Unknown	NA	NA	NA	NA	NA	NA
ASV_10409	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pandalidae	NA	NA
ASV_1041	Unknown	NA	NA	NA	NA	NA	NA
ASV_10410	Unknown	NA	NA	NA	NA	NA	NA
ASV_10411	Unknown	NA	NA	NA	NA	NA	NA
ASV_10412	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	NA	NA
ASV_10413	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	NA
ASV_10414	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_10415	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus beringanus
ASV_10416	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_10417	Unknown	NA	NA	NA	NA	NA	NA
ASV_10418	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Rissoidae	NA	NA
ASV_10419	Unknown	NA	NA	NA	NA	NA	NA
ASV_1042	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_10420	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_10421	Unknown	NA	NA	NA	NA	NA	NA
ASV_10422	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Amphissa	Amphissa columbiana
ASV_10423	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_10424	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	NA	NA
ASV_10425	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium catenatum
ASV_10426	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_10427	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros socialis
ASV_10428	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Attheyaceae	Attheya	Attheya longicornis
ASV_10429	Unknown	NA	NA	NA	NA	NA	NA
ASV_1043	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_10430	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10431	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_10432	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_10433	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Parathemisto	Parathemisto pacifica
ASV_10434	Unknown	NA	NA	NA	NA	NA	NA
ASV_10435	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris sica
ASV_10436	Unknown	NA	NA	NA	NA	NA	NA
ASV_10437	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_10438	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_10439	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA
ASV_1044	Unknown	NA	NA	NA	NA	NA	NA
ASV_10440	Eukaryota	Arthropoda	Malacostraca	Stomatopoda	NA	NA	NA
ASV_10441	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis
ASV_10442	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	NA
ASV_10443	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10444	Unknown	NA	NA	NA	NA	NA	NA
ASV_10445	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10446	Unknown	NA	NA	NA	NA	NA	NA
ASV_10447	Unknown	NA	NA	NA	NA	NA	NA
ASV_10448	Unknown	NA	NA	NA	NA	NA	NA
ASV_10449	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus nubilus
ASV_1045	Eukaryota	Arthropoda	Malacostraca	Decapoda	Panopeidae	Lophopanopeus	Lophopanopeus bellus
ASV_10450	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10451	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_10452	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	Pinnixa	Pinnixa occidentalis
ASV_10453	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10454	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_10455	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10456	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Glebocarcinus	Glebocarcinus oregonensis
ASV_10457	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	Pinnixa	Pinnixa faba
ASV_10458	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_10459	Eukaryota	Arthropoda	Malacostraca	Amphipoda	NA	NA	NA
ASV_1046	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_10460	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA
ASV_10461	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	NA	NA
ASV_10462	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus nubilus
ASV_10463	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	Spirontocaris sica
ASV_10464	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10465	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Coryphellidae	Coryphella	Coryphella verrucosa
ASV_10466	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_10467	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	NA
ASV_10468	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_10469	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1047	Eukaryota	Annelida	Polychaeta	NA	NA	NA	NA
ASV_10470	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Cyphocarididae	Cyphocaris	NA
ASV_10471	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	NA
ASV_10472	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	NA
ASV_10473	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_10474	Unknown	NA	NA	NA	NA	NA	NA
ASV_10475	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	Gonothyraea	Gonothyraea loveni
ASV_10476	Eukaryota	Arthropoda	Malacostraca	Decapoda	Crangonidae	Crangon	NA
ASV_10477	Eukaryota	Mollusca	Gastropoda	Limapontiidae__o	Limapontiidae	NA	NA
ASV_10478	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Nassariidae	Nassarius	Nassarius mendicus
ASV_10479	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_1048	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria
ASV_10480	Eukaryota	Nemertea	Palaeonemertea	Tubulaniformes	Tubulanidae	NA	NA
ASV_10481	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_10482	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_10483	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	NA	NA
ASV_10484	Unknown	NA	NA	NA	NA	NA	NA
ASV_10485	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10486	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_10487	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10488	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA
ASV_10489	Unknown	NA	NA	NA	NA	NA	NA
ASV_1049	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10490	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	NA
ASV_10491	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Spirontocaris	NA
ASV_10492	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata
ASV_10493	Eukaryota	Annelida	Polychaeta	Maldanidae__o	Maldanidae	Rhodine	Rhodine gracilior
ASV_10494	Unknown	NA	NA	NA	NA	NA	NA
ASV_10495	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	Pinnixa	Pinnixa faba
ASV_10496	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	NA
ASV_10497	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10498	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_10499	Unknown	NA	NA	NA	NA	NA	NA
ASV_105	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_1050	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA
ASV_10500	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_10501	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_10502	Unknown	NA	NA	NA	NA	NA	NA
ASV_10503	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	NA	NA
ASV_10504	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	NA	NA
ASV_10505	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	NA	NA
ASV_10506	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA
ASV_10507	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	Bougainvillia	NA
ASV_10508	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10509	Unknown	NA	NA	NA	NA	NA	NA
ASV_1051	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
