x	MP_1804_P12_Ve	MP_1804_P12_Ob	MP_1804_P8_Ob	MP_1807_P12_Ob	MP_1807_P12_Ve	MP_1807_P22_Ve	MP_1807_P22_Ob	MP_1807_P28_Ve	MP_1807_P28_Ob	MP_1807_P38_Ve	MP_1807_P4_Ob	MP_1807_P4_Ve	MP_1804_P22_Ve	MP_1807_P402_Ve	MP_1807_P402_Ob	MP_1807_P8_Ve	MP_1807_P8_Ob	MP_1809_P12_Ve	MP_1809_P12_Ob	MP_1809_P22_Ve	MP_1809_P22_Ob	MP_1809_P28_Ve	MP_1809_P28_Ob	MP_1809_P38_Ve	MP_1809_P38_Ob	MP_1809_P4_Ve	MP_1804_P22_Ob	MP_1809_P4_Ob	MP_1809_P402_Ve	MP_1809_P402_Ob	MP_1809_P8_Ve	MP_1809_P8_Ob	MP_1904_P12_Ve	MP_1904_P12_Ob	MP_1904_P22_Ve	MP_1904_P22_Ob	MP_1804_P28_Ve	MP_1904_P28_Ve	MP_1904_P28_Ob	MP_1904_P38_Ve	MP_1904_P38_Ob	MP_1904_P4_Ve	MP_1904_P4_Ob	MP_1904_P402_Ve	MP_1904_P402_Ob	MP_1904_P8_Ve	MP_1904_P8_Ob	MP_1804_P28_Ob	MP_1907_P12_Ve	MP_1907_P22_Ve	MP_1907_P22_Ob	MP_1907_P28_Ve	MP_1907_P28_Ob	MP_1907_P38_Ve	MP_1907_P38_Ob	MP_1804_P38_Ve	MP_1907_P4_Ve	MP_1907_P4_Ob	MP_1907_P402_Ve	MP_1907_P402_Ob	MP_1907_P8_Ve	MP_1907_P8_Ob	MP_1909_P12_Ve	MP_1909_P12_Ob	MP_1909_P22_Ve	MP_1909_P22_Ob	MP_1909_P28_Ve	MP_1909_P28_Ob	MP_1909_P38_Ve	MP_1909_P38_Ob	MP_1909_P4_Ve	MP_1804_P38_Ob	MP_1909_P4_Ob	MP_1909_P402_Ve	MP_1909_P402_Ob	MP_1909_P8_Ve	MP_1909_P8_Ob	MP_2007_P12_Ve	MP_2007_P12_Ob	MP_2007_P22_Ve	MP_2007_P28_Ve	MP_2007_P28_Ob	MP_2007_P38_Ve	MP_1804_P4_Ve	MP_2007_P38_Ob	MP_2007_P4_Ve	MP_2007_P4_Ob	MP_2007_P402_Ve	MP_2007_P402_Ob	MP_2007_P8_Ve	MP_2007_P8_Ob	MP_2010_P105_Ve	MP_2010_P105_Ob	MP_2010_P123_Ve	MP_1804_P4_Ob	MP_2010_P123_Ob	MP_2010_P132_Ve	MP_2010_P132_Ob	MP_2010_P136_Ve	MP_2010_P136_Ob	MP_2010_P22_Ve	MP_2010_P22_Ob	MP_2010_P28_Ve	MP_2010_P28_Ob	MP_2010_P381_Ve	MP_1804_P402_Ve	MP_2010_P381_Ob	MP_2010_P7_Ve	MP_2010_P7_Ob	MP_2009_P12_Ve	MP_2009_P12_Ob	MP_2009_P22_Ve	MP_2009_P22_Ob	MP_2009_P28_Ve	MP_2009_P28_Ob	MP_2009_P38_Ve	MP_2009_P38_Ob	MP_2009_P4_Ve	MP_2009_P4_Ob	MP_2009_P402_Ve	MP_2009_P402_Ob	MP_2009_P8_Ve	MP_1804_P402_Ob	MP_2009_P8_Ob	MP_1804_P8_Ve
ASV_5799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036664284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2	8.151952584	2.405136237	149.14623218	5.215455505	0	92.18449101	3.645260952	9.663340175	0	78.07417589	508.72339797	345.45570715	28.948488998	12.86670099	2.009341217	563.34088994	90.33896657	0	0	70.452859394	17.86205277	14.774104048	0	40.5679523	3.035071011	168.9119681	7.52492068	110.71962274	42.347250552	0	10.79272562	4.105353042	35.321648487	6.1439763	33.80662594	23.060143618	84.57039852	66.74082483	45.255356922	93.830636152	37.31882954	1370.2360355	230.70640422	1080.45983309	458.45794369	231.0747587	184.12932541	106.902736206	10.19779021	18.821000251	49.50122924	10.69711315	0	2.823785012	0	1045.7050211	172.413794804	31.528437709	13.64942584	2.91031059	17.889888335	0	0	1.052827185	47.644574064	7.938791919	10.6003437	0	13.60690369	0.437450472	150.93463775	1207.2014753	112.327445322	270.6241984	9.167755302	4.761496858	15.095654742	0	0	93.83291011	0	9.998282346	0	511.7441383	12.29072989	142.1107673	67.72869535	70.46285651	76.099991783	1145.3922127	41.60148468	0	0	20.4732251	61.93337765	0.612821315	35.857289779	12.710363902	4.253192685	7.746736165	10.104837924	1.800703606	24.289743606	0	0	26.699773822	1.822442843	19.817677351	20.692293325	3.123438394	0.357680631	666.04536829	206.148302651	87.02273921	39.29749607	44.039285324	0.672024253	434.48275865	142.523197519	42.11988179	36.30275375	406.87621798	18.97916449	247.61657562	312.0061804
ASV_85	24.455857986	0.50507861	0	0.040745746	0	0	0	0	0	6.506181324	124.47487393	656.36583	0	32.16675247	10.04670608	61.23270542	0	0	1.877424977	27.39833421	0	0	0	45.07550255	2.276303258	383.1417812	0	23.06658807	114.9425372	0.907977238	16.189088431	0	48.56726667	6.163176226	0	0	14.39496143	2.780867702	0	9.383063615	0	18.14882167	0	425.2873812	95.63432704	75.499673623	0	0	0	2.688714321	0	0	0	9.412616708	0	56.11100113	114.94252986	7.882109428	9.099617224	1.455155295	0	0	2.975216442	1.131789224	0	0	0	0	6.803451845	0	150.93464045	4.438240717	18.72124089	161.50153771	12.04904983	0	6.038261897	53.58626329	0	13.34117155	0	0	58.66285381	21.32267243	0	195.05399434	5.418295628	149.3812558	158.779461974	145.1905622	0	3.24238452	0	0.014623732	1.407576765	0	3.984143309	0	17.01277074	2.582245388	4.631384049	0	0.021687271	0	0.384102046	13.349887216	0	4.062623858	0	0.208229226	0.013413024	159.71834201	11.5597179	65.26705441	0	202.58071249	1.881667907	305.7471264	39.316744148	10.02854328	0	99.82029882	17.71388686	0	12.156084952
ASV_87	0.030569823	0	0	0	0.222111181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041198041	0	0	0	0	0	0	0.117738828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095785444	0	0	0	0.039669553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031234384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110739074	0	0	0	0	0	0	0	0.011601851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014857673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115230614	0	0.153768615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1580	0	0	0	0	0	0	0	0	0	0	0	103.6367124	0	6.433350493	0	12.24654108	0	0	0	0	0	0	0	0	0	4.119804099	0	0	0	0	0	0	2.943470707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.1527106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.359456902	0	0	0	0	0	3.24238452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	984.156589	0	0	0	0	0	24.13793103	1.228648255	0	0	471.9764129	0	0	0
ASV_7827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.3133717	0	0.23270996	0	0	0	0
ASV_306	0	0	0	0	0	0	0	0	0	0	0	86.36392318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148913398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.005708657	0	0	0	0	0
ASV_7	4.075976292	1.443081742	7.849801694	0	7.403706019	8.642296032	0.607543492	0	0	6.506181324	27.05975521	51.81835477	0	12.86670099	8.037364867	0	0	0	0	0	0	0	0	0	0	16.4792164	0	18.45327046	0	0	0	0	2.943470707	4.0959842	6.761325189	0	3.598740356	8.342603105	0	0	0	72.59528667	7.382604936	494.2529025	271.4071026	2.287868898	6.004217134	0	0	5.377428642	0	0	0	2.823785013	16.4923143	10.20200021	0.82101807	1.751579873	0	0	0	0	5.950432883	0	0	0	0	0	0	0	11.61035675	8.876481433	29.64196474	0	0	0	0	0	0	0	0	0	0	63.96801729	0	8.359456902	5.418295628	7.046285651	15.85416495	2.150971291	0	0	0	0	25.33638177	0	7.968286618	0	0	0	0	0	0	0	5.761530688	82.76929943	0	0	0	0	0	0	0	43.51136961	5.613928011	8.807857064	1.792064674	40.22988506	19.65837208	0	0	0	217.6277529	0	0
ASV_592	0	0	0	0	3.701853009	34.56918413	1.012572487	0	0	13.01236265	48.70755938	34.54556985	0	12.86670099	0	12.24654108	0	3.157761851	0	3.914047744	0	0	0	0	0	45.31784509	0	18.45327046	362.9764333	0	0	0	0	2.0479921	0	0	0	2.780867702	0	0	0	172.4138058	49.83258332	114.9425355	0	2.287868898	2.001405711	0	0	0	0	0	0	0.31375389	0	0	8.210180704	10.50947924	54.59770334	0	0	0	2.975216442	0	0	0	0	0	0	0	11.61035675	0	4.680310222	43.64906426	0.523871732	0.158716562	0	0	0	6.670585773	0	0	0	53.30668108	0	267.5026209	116.493356	21.13885695	12.68333196	0	0	0	0	0	8.445460589	0	11.95242993	0	8.50638537	1.291122694	0	0	0	0	0	8.009931902	0	0	0	4.685157591	0	39.76390259	3.853239301	0	0	17.61571413	3.584129347	0	0	0	0	0	1.265277633	0	0
ASV_164	0	0	0	0	0	0	0	0	0	0	21.64780417	86.36392606	5.108556882	0	0	12.24654108	1.613195832	6.315523703	0.856619761	0	0	0	0	0	0	12.359412298	0	0	30.248036114	0	0	0	0	0	3.380662594	0	12.595591389	0	0	3.127687872	1.008617015	2368.4212271	81.208654292	22.98850709	0	6.863606693	2.001405711	0	0	0	0	0	0	0	0	15.303000313	131.36289127	2.627369808	0	1.455155295	8.94494417	0	0	0	0	0	0	0	0	0	0	0	4.680310221	0	0	9.522993716	0	0	0	0	0	0	0	2867.8994418	0	100.313482822	8.127443442	0	0	48.39685406	0	0	0	0	306.85173476	0.612821315	0	0	0	0	0	0	0	0	0	5.339954703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.364198217
ASV_166	0	0	23.549405084	0	0	28.807653448	4.455318942	0	2.53527488	0	0	0	1.702852294	0	0	0.612327054	4.839587495	0	0	223.10072145	100.474046839	14.77410405	3.654092852	0	0.758767753	0	10.033227575	0	6.049607222	0	64.756353732	4.105353042	0	0	297.49830831	142.97289045	1.799370178	25.027809318	20.570616776	6.255375743	3.025851044	0	1.845651234	0	0	100.6662315	124.087154113	18.37390778	0	77.97271531	105.190112135	0	8.151764673	0	0	0	0	0	0	0	49.19719293	1.408125611	0	0	63.52609875	52.925279613	42.401372761	14.955089289	6.803451845	0	0	0	1.560103407	0	0	42.85347172	48.306095178	0	0	66.705856973	11.36111549	6.665521564	1.95542846	0	0	0	0	0	0	48.39685406	25.75330004	502.56960066	278.772539533	459.18519147	0	108.469372718	223.11202526	21.713538336	140.35535861	59.39164394	25.26209481	7.803048959	0	9.048393315	380.26102542	0	422.80673959	3.96353547	2.43438745	0	0	69.58682953	13.486337554	0	0	0	0	0	0	0	0	16.27504872	0	17.07700522	93.19665129
ASV_4040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.171411433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.045977011	0	0	0	0	0	0	0
ASV_2797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.767935319	0	0	0	0	0	0	0.302585104	0	12.919558634	0	0	0	0	0	0	0	0	0	24.455294019	0	17.591801921	0	0	4.378949682	0	13.096397655	0	0	0	28.426333983	0	0	0	4.985029763	0	4.811955195	0	0	3.120206814	0	14.406472617	0	0	0	0	0	0	19.996564692	0	0	0	0	2.709147814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.341302365	0	0	0	11.22785602	0	1.747263057	0	23.95864097	0	0.69812988	0	0	0	0
ASV_8	42.797752232	21.646226137	0	57.37001056	44.422236119	0	0.202514497	28.990020525	10.141099522	19.518543974	10.82390208	34.54556984	69.816944058	19.300051483	44.205506777	0.204109018	0	107.363902951	75.382538985	3.914047744	0	0	4.567616065	9.01510051	11.38151629	45.317845089	0	36.906540918	72.595286664	48.047128848	0	2.736902028	35.321648485	0	0	0	5.398110534	8.342603105	0	25.021502975	0	0	0	22.9885071	0	0	0	3.340710506	67.98526809	0	0	18.925661728	0	8.785108929	0	25.50500052	0	0	36.398468894	0	4.472472085	0	44.628246622	0	0	0	22.967411193	0	13.60690369	0	23.2207135	5.030006146	0	49.032448846	0	0	0	2.143450531	10.392620641	0	5.680557743	0	0	0	0	8.359456902	0	0	0	0	0	0	0	0	1.501415216	0	0	0	0	0	0	0	17.34981686	0	0	37.379683537	0	0	0	6.246876788	0	0	0	32.6335272	0	17.61571413	0	40.22988506	0	1.002854328	0	0	7.591665798	0	0
ASV_1373	0	0	0	0	0	0	0	0	0	6.506181324	5.411951042	3.454557081	0	0	0	0	0	0	0.14276996	0	0	0	0	0	0	8.239608198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411427429	0	0	0	0	0.54734538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.7556848	0	0	0	32.18390804	36.245123513	0	0	0	0	0	0
ASV_19	0.407597645	0	0	0	0.06169755	0	0	0	0	6.506181324	0	0	0	0	0	0	0	6.315523702	1.713239522	0	0	0	0	0	0	0	0	0	0	0	0	0	3.139702087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093838451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715361262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.822442843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11	4.075976292	0	4.317390932	0	0	0.08642296	0	9.663340175	0	0	0	0	40.868455062	0	0	0	0	5.473453875	2.776875726	0	2.232756596	0	0	0	0	0	6.276646079	0	0	0	5.396362811	0	0	0	78.491472868	90.395763	3.598740356	7.230256024	12.34237007	3.127687872	0.302585104	9.074410833	0	0	0	0.915147559	0.600421713	1.670355253	6.79852681	2.894849085	7.88925841	24.716502791	0	32.002896806	0	5.101000103	1.09469076	0	0	0	9.541273781	0	3.371911968	3.158481554	0	0.148852354	0.047464226	2.848588436	94.341198928	2.624702834	11.61035675	8.876481433	0	8.729812852	0	23.172618042	0	0	0	0	0.946759624	13.331043128	0	0	0	0	0	0	0	80.984069124	0.074288365	28.316824808	4.040181733	4.289628116	0	3.676927889	0.265609554	0	0.510383122	0	0	0	52.04945059	0	42.635327095	0	5.142705898	0	0	0	0	0	0	0	0	0	0	24.137931031	7.371889528	0	0	0	0	0	3.538771397
ASV_12	130.431244846	25.827154627	128.442380212	594.56192754	410.905684078	37.257898449	3.645260952	338.216906125	182.539791381	559.57496839	600.72656555	1019.09430333	15.325670647	514.6680394	341.588006897	698.05284185	183.904324798	82.101808145	114.21596816	215.27262592	69.215454492	398.90080934	117.844494478	459.77012606	210.178667489	111.234710688	1.254153447	382.905362007	72.595286662	85.87951376	928.22836724	142.318905458	29.434707073	27.775892861	10.908271301	39.66344703	41.385514245	25.435669914	37.027110206	94.143404942	21.332249858	208.71144916	110.785215321	28.35249208	19.163542046	12.354492048	11.307942269	36.747815574	170.058033405	102.171144185	122.206159679	580.86867253	240.47705784	649.941183796	432.09863485	168.333003403	178.571430308	35.031597458	223.036407434	84.508143742	796.100031225	36.611265874	74.380411039	7.369790292	166.815564948	54.248411911	244.124326831	66.941828246	911.66254724	150.045512	127.71392558	85.805987203	49.728296109	48.013970686	38.766508136	347.60831661	310.97048768	122.891163803	218.245033471	31.707518229	278.347329413	159.972519442	439.97140357	95.95202595	186.819094271	61.302683952	35.218921582	43.452094853	22.195830941	435.57168653	106.97524632	22.69669164	17.675795081	52.255469776	39.130634061	6.741034464	41.169480864	1.588795488	51.378567639	15.493472331	9.052250641	1.20046907	2390.804763492	2470.21137466	47.820704705	52.064558357	13.668321324	30.717399896	15.975667641	171.789111672	80.120461248	262.839396097	52.789378423	1696.94341462	516.481376971	827.93856404	109.719159646	136.78160919	73.718895278	58.16555104	2.09438964	3253.92474077	59.468048741	1144.159349459	198.549387547
ASV_6318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.72715356	1.010045433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_6379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.010045433	0	0	0	0	0	0	0	0	0	0	0	0.192051023	0	0	0.990883868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064246482	0	0	0	0	0	0	0	0.627076723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_188	0	0	0	0	0	0	0	0	0	0	0	0	0.106428268	0	0	0	0	0.031577619	0.021415494	0	0	0	0	0	0	4.119804099	0.65843056	0	0	0	0	0	0	0	0	0.057650359	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026887143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_189	0	0	0	0	0	0	0	0	0	0	0	0	0.021285654	0	0	0	0	0	0	0	0	0	0	0	0	4.16100214	0.094061508	0	0	0	0	0	0	0	0.030050334	4.796509873	0	0.611790894	0	0	0	0	0	0	0	0.305049186	0.200140571	0	0	0.179247621	2.784444145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.364906426	0	0	0	0	0	0.025014698	0.426041831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062468768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.810405663
ASV_1099	0	0	0	0	0.06169755	0	0	0.322111339	0	0	0	0	0	0	0	0	0	0	0.164185454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19623138	0	0	0.011530072	0	0.18539118	0	0	0	0	0	0	0	0	0	0	0.11330878	0	0	0	0.12227647	0	0	0	16.967706788	0	0	0	0	0	0	0.273077051	0	0	1.76672391	0	0	0	0	0	0	0	0	0	0	0	0.034642069	0	0.142013944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104114613	0.201195355	0	0	0	0	0	0	7.019157088	1.228648255	0	0	0	0	0	0
ASV_7790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.914593019	0	0	0	0	0	0
ASV_177	0	0	82.422917784	0	0	0	0.202514497	0	0	0	0	0	3.405704588	0	0	0.204109018	3.226391664	0	0	0	0	0	0	0	0	0	3.135383617	0	0	0	0	0	11.773882824	2.0479921	98.039215239	129.1368043	3.13959076	2.780867702	20.57061678	147.00132997	128.094360852	45.37205417	35.067373448	22.98850709	7.335327098	112.10557599	102.07169129	8.351776265	0	2.688714321	3.093826827	0	0	0	0	55.770934457	0	0	0	0	4.472472085	2.112188416	0	0	0	0	0	0	0	0	0	133.1472215	0	0	0	0	0	0.71448351	0	0.667058603	5.680557743	0	1.95542846	127.93603459	6.145364943	0	0	0	0	3.226456937	5.94306924	2.593907616	1.010045433	14.623732213	149.20313707	2.45128526	47.809719707	8.473575936	17.01277074	32.278067347	0	0	0	0	0	0	3.644885686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.780424754
ASV_179	0	0	0	0	0	0	0	0	0	0	0	0	1.702852294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.612821315	0	0	0	0	0	0	0	0	0	0	1.822442843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.017234029	0	20.30216357	0	0	0	4.002811423	0	0	0	0	0	0	0	0	0	0	1.751579873	0	0	0	0	0	2.10565437	0	0	0	0	0	0	0	0	0	0	0.523871732	0	0	0	0	0	0	3.332760782	0	0	0	0	0	0	0	0	1.98102308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.073041892	0	0	0	22.45571204	0	0	0	0	0	0	0	0	0	0
ASV_26	59.101656462	0	0	5.215455506	14.807412038	0	0	1246.5708826	5.07054976	156.14835178	0	552.7291031	0	12.86670099	0	0	0	252.62094821	0	0	0	236.385664789	1.827046426	45.07550255	0	49.437649199	0	0	96.793715552	0.378323849	10.79272562	0	33.849913131	0	3.380662594	0	179.93701864	378.19800745	24.684740136	537.96231398	0	281.30673587	0	459.77014179	0	29.742295673	0	51.781012852	139.3697996	2.688714321	0	586.2840861	0	160.014484038	0	612.12001235	361.24795103	0	18.199234448	0	26.834832505	0	130.909523432	0	0	0	14.13379128	0	54.42761476	0	23.2207135	146.46194365	0	43.649064256	0	4.761496858	0	578.73164349	0	0	329.47234906	0	29.33142691	21.32267243	0	16.7189138	0	56.3702852	0	80.66142343	0	3.24238452	0	0	0	0	3.984143309	0	12.75957806	0	0	0	503.14468909	18.09678663	0	18.689841461	0	1.981767735	0	21.864068754	0	0	0	1892.7445777	0	88.07857064	0	281.609195311	0	1.002854328	0	0	0	0	12.15608495
